productId	standardCode	standard
Action_Figures_(Non_Powered)	10006395	GS1
Action_Figures_(Powered)	10006396	GS1
Action_games	43232001	UNSPSC
Actisomide	51123104	UNSPSC
Activated_alumina	11101528	UNSPSC
Activated_carbon	11101522	UNSPSC
Activated_carbon_equipment	47101501	UNSPSC
Activated_carbon_or_activated_charcoal_for_medical_use	51172311	UNSPSC
Activated_whole_blood_clotting_time_tests	41131704	UNSPSC
Active_solvents	12191602	UNSPSC
Active_suspension_system	25172014	UNSPSC
Activewear_-_BadgesBuckles	10004115	GS1
Activity_cards_for_working_with_early_math_manipulatives	60102403	UNSPSC
Activity_or_resource_books_for_working_with_early_math_manipulatives	60102402	UNSPSC
Activity_specific_environmental_auditing_services	77101804	UNSPSC
Activity_tables	56121501	UNSPSC
Actuarial_consulting_services	80101512	UNSPSC
Actuator_kit	31251515	UNSPSC
Acupressure_bracelets	42144203	UNSPSC
Acupressure_massage_rods	42144204	UNSPSC
Acupuncture_accessories	42144208	UNSPSC
Acupuncture_cupping_set_accessories	42144209	UNSPSC
Acupuncture_cupping_sets	42144205	UNSPSC
Acupuncture_machine_or_unit_accessories	42144207	UNSPSC
Acupuncture_machines_or_units	42144206	UNSPSC
Acupuncture_magnet_pellets_or_seeds	42144202	UNSPSC
Acupuncture_needles	42144201	UNSPSC
Acupuncturist_services	85121705	UNSPSC
Acute_care_fetal_or_maternal_monitoring_unit_accessories	42143127	UNSPSC
Acute_care_fetal_or_maternal_monitoring_units	42143120	UNSPSC
Acute_peritoneal_dialysis_procedural_sets	42161511	UNSPSC
Acute_watery_diarrhea_kits_for_children_and_infants	57030102	UNSPSC
Adafenoxate	51293101	UNSPSC
Adalimumab	51202401	UNSPSC
Adapalene	51383801	UNSPSC
Adapalenebenzoyl_peroxide	51241404	UNSPSC
Adaprolol	51263701	UNSPSC
Adaprolol_maleate	51263704	UNSPSC
Adapter_sleeve_for_roller_bearing	31171561	UNSPSC
Adapters_or_connectors_or_fittings_for_pharmaceutical_filter_housings	23151822	UNSPSC
Adaptive_communication_switches_for_the_physically_challenged	42211701	UNSPSC
Adaptor_for_LPG_regulator	24111837	UNSPSC
Adaptors_-_Hitch_(Automotive)	10002962	GS1
Adaptors_(Electrical)	10005496	GS1
Adaptors_or_linkers	41106401	UNSPSC
Adatanserin	51294402	UNSPSC
Adatanserin_hydrochloride	51294415	UNSPSC
Adding_machines	44101802	UNSPSC
Addition_activity_or_resource_books	60102501	UNSPSC
Addition_flash_cards	60101314	UNSPSC
Addition_math_kits	60101001	UNSPSC
Address_books_or_refills	44112001	UNSPSC
Addressing_machines	44102105	UNSPSC
Addressing_or_mailing_labels	55121605	UNSPSC
Addressing_service	80141803	UNSPSC
Adefovir	51343501	UNSPSC
Adefovir_dipivoxil	51343504	UNSPSC
Adefovir_pivoxil	51343505	UNSPSC
Ademetionine	51191924	UNSPSC
Adenine	51111622	UNSPSC
Adenosine	51124101	UNSPSC
Adenosine_diphosphate	51124102	UNSPSC
Adenosine_phosphate	51124103	UNSPSC
Adenosine_triphosphate	51124104	UNSPSC
Adenosine_triphosphate_release_assay	41131701	UNSPSC
Adenovirus_serological_reagents	41202002	UNSPSC
Adhesion_tester	41113046	UNSPSC
Adhesive_accelerator	12162304	UNSPSC
Adhesive_activators	31201615	UNSPSC
Adhesive_corners	44122115	UNSPSC
Adhesive_decorative_vinyl	60121015	UNSPSC
Adhesive_dots_or_arrows	55121615	UNSPSC
Adhesive_dry_bandages_or_dressings	42311546	UNSPSC
Adhesive_label_cartridges	44102412	UNSPSC
Adhesive_mounts	44122110	UNSPSC
Adhesive_or_glue_application_systems	23153401	UNSPSC
Adhesive_PasteGlue_Removers	10005444	GS1
Adhesive_remover	44121626	UNSPSC
Adhesive_rollers	44121634	UNSPSC
Adhesive_tape_spindles	44121635	UNSPSC
Adhesive_transfer_tape	31201522	UNSPSC
Adibendan	51392002	UNSPSC
Adicillin_or_penicillin_n	51283402	UNSPSC
Adimolol	51263103	UNSPSC
Adinazolam	51401557	UNSPSC
Adinazolam_mesilate_or_mesylate	51401560	UNSPSC
Adiphenine_hydrochloride	51172156	UNSPSC
Adiphenine_methyl_bromide	51172157	UNSPSC
Adiphenine_or_adiphenine_hydrochloride_or_adiphenine_methyl_bromide	51172112	UNSPSC
Adipiodone_or_iodipamide	51442402	UNSPSC
Aditeren	51191526	UNSPSC
Aditoprim	51286701	UNSPSC
Adjective_resource_books	60102101	UNSPSC
Adjustable_angle_plate	27111827	UNSPSC
Adjustable_fence	23232101	UNSPSC
Adjustable_forks	24101628	UNSPSC
Adjustable_picture_frames	60121405	UNSPSC
Adjustable_pre_set_capacitors	32121503	UNSPSC
Adjustable_reamer	23241646	UNSPSC
Adjustable_widemouth_pliers	27112107	UNSPSC
Adjustable_wrenches	27111707	UNSPSC
Administration_software	43232804	UNSPSC
Administrative_acts_ratification_or_implementation_services	93151511	UNSPSC
Administrative_agencies_services	93151505	UNSPSC
Administrative_economic_council_services	93151506	UNSPSC
Administrative_fees_or_tax_collection_services	93151510	UNSPSC
Administrative_law_consultation_service	80122101	UNSPSC
Administrative_procedures_or_services	93151507	UNSPSC
Administrative_reform_services	93151504	UNSPSC
Admission_valve_and_rack	26101787	UNSPSC
Adobe_block	30131517	UNSPSC
Adolescent_kit	57040101	UNSPSC
Adoption_law_services	80121802	UNSPSC
Adoption_services	93141505	UNSPSC
Adrafinil	51292001	UNSPSC
Adrenalin_or_adrenaline_or_epinephrine	51391743	UNSPSC
Adrenalone	51391702	UNSPSC
Adrenocorticotropic_hormone_(acth)_test_system	41141909	UNSPSC
Adrogolide	51142515	UNSPSC
Adrogolide_hydrochloride	51142539	UNSPSC
Adsorbent_material_catalyst	12161608	UNSPSC
Adsorber_vessel	23201101	UNSPSC
Adsorption_chiller	40101724	UNSPSC
Adult_disease_specific_supplemental_formulas_or_bars_or_puddings	42231803	UNSPSC
Adult_Disposable_personal_care_wipes	53131624	UNSPSC
Adult_flushable_or_non-flushable_urinary_or_fecal_wipes	53131670	UNSPSC
Adult_hygiene_and_personal_care_set	57030302	UNSPSC
Adult_Incontinence_-_Pads	10000481	GS1
Adult_Incontinence_-_Supplies	10000321	GS1
Adult_Incontinence_-_Underwear_(Disposable)	10000709	GS1
Adult_Incontinence_-_Underwear_(Non_Disposable)	10000710	GS1
Adult_incontinence_diapersbriefs	53102306	UNSPSC
Adult_Incontinence_Other	10000784	GS1
Adult_Incontinence_Variety_Packs	10000713	GS1
Adult_sports_leagues	90141702	UNSPSC
Adult_supplemental_formulas_or_bars_or_puddings_for_general_use	42231801	UNSPSC
Adult_Surgical_drapes	42131701	UNSPSC
Adulteration_treatment_equipment	47101561	UNSPSC
Advance_loquat_purees	50384701	UNSPSC
Advance_loquats	50304301	UNSPSC
Adventure_games	43232002	UNSPSC
Adverb_resource_books	60102102	UNSPSC
Advertising_campaign_services	82101801	UNSPSC
Advertising_pillars	55121901	UNSPSC
Advertising_production_service	82101802	UNSPSC
Advertising_Services	10007579	GS1
Adze	27112032	UNSPSC
Adzuki_Bean_Plansplants_(Vigna_Angularis)	10007573	GS1
Adzuki_Beans	10006834	GS1
Aechmea_-_Live_Plants	10006562	GS1
Aeonium_Arboreum_-_Live_Plants	10006563	GS1
Aeration_tank	47101575	UNSPSC
Aerial_cable	26121608	UNSPSC
Aerial_cable_rollers	43222824	UNSPSC
Aerial_cameras	45121510	UNSPSC
Aerial_crop_survey	70141608	UNSPSC
Aerial_maneuvers	92111706	UNSPSC
Aerial_photography_services	82131601	UNSPSC
Aerial_working_platform_truck	25101911	UNSPSC
Aerials	10001411	GS1
Aero_magnetic_geophysics	81151904	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_circulatory_system_-_whole_body	85903605	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_circulatory_system_-_whole_body_using_aerobic_endurance_and_conditioning_equipment	85903608	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_circulatory_system_-_whole_body_using_orthosis	85903609	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_circulatory_system_-_whole_body_using_other_equipment	85903606	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_circulatory_system_-_whole_body_using_prosthesis	85903607	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_respiratory_system_-_whole_body	85904005	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_respiratory_system_-_whole_body_using_aerobic_endurance_and_conditioning_equipment	85904008	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_respiratory_system_-_whole_body_using_orthosis	85904009	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_respiratory_system_-_whole_body_using_other_equipment	85904006	UNSPSC
Aerobic_capacity_and_endurance_assessment_of_respiratory_system_-_whole_body_using_prosthesis	85904007	UNSPSC
Aerobics_or_exercise_classes	91101504	UNSPSC
Aerodrome_beacon	39111634	UNSPSC
Aerodrome_or_airport_or_aviation_facility_operations_service	78141805	UNSPSC
Aeronautical_fixed_telecommunication_networkAeronautical_telecommunications_network_services	81161713	UNSPSC
Aeronautical_information_management_system	25202907	UNSPSC
Aeronautical_information_service	81161714	UNSPSC
Aeronautical_information_system	25202906	UNSPSC
Aeronautical_sensor_test_equipment	25191518	UNSPSC
Aerosol_adhesive	31201621	UNSPSC
Aerosol_barrier_pipette_tips	41121602	UNSPSC
Aerosol_cans	24121801	UNSPSC
Aerosol_filling_services	73152002	UNSPSC
Aerosols	12161803	UNSPSC
Aerospace_cockpit_display_panels	25202103	UNSPSC
Aerospace_cockpit_gauges	25202102	UNSPSC
Aerospace_cockpit_indicators	25202101	UNSPSC
Aerospace_cockpit_switch_panels	25202104	UNSPSC
Aerospace_head_up_display_HUDs	25202105	UNSPSC
Aesculus	51461503	UNSPSC
Afatinib	51112012	UNSPSC
Afelimomab	51202301	UNSPSC
Affinity_labels	12161501	UNSPSC
Afforestation_services	70151507	UNSPSC
Aflibercept	51241144	UNSPSC
Afloqualone	51152015	UNSPSC
Afp-l3_immunological_test_system_tests	41181945	UNSPSC
African_Baobabtrees_(Adansonia_Digitata)	10007406	GS1
African_Birchtrees_(Anogeissus_Leiocarpa)	10007335	GS1
African_bitter_yam_purees	50486701	UNSPSC
African_bitter_yams	50406801	UNSPSC
African_daisy_plant	10161608	UNSPSC
African_history_resource_books	60103801	UNSPSC
African_Laburnumplants_(Cassia_Sieberiana)	10007444	GS1
African_Locust_Beanplants_(Parkia_Africana)	10007386	GS1
African_Locust_Beantrees_(Parkia_Biglobosa)	10007557	GS1
African_Marigold_(Tagetes_Erecta)	10007417	GS1
African_Marigoldplants_(Tagetes_Erecta)	10007334	GS1
African_Oil_Palmstrees_(Elaeis_Guineensis)	10007313	GS1
African_Peppertrees_(Xylopia_Aethiopica)	10007867	GS1
African_Riceplants_(Oryza_Glaberrima)	10007291	GS1
African_rose_plant	10161609	UNSPSC
African_sour_orange_purees	50385501	UNSPSC
African_sour_oranges	50305001	UNSPSC
African_star_applewhite_star_appletrees_(Chrysophyllum_albidum)	10007137	GS1
African_tulip_tree	10161586	UNSPSC
African_Wormwoodshrubs_(Artemisia_Afra)	10007427	GS1
African_Yam_Beanplants_(Sphenostylis_Stenocarpa)	10007703	GS1
After_sales_programs	80141613	UNSPSC
After_Shave_Care	10000324	GS1
After-Sun_Moisturisers	10006275	GS1
Afurolol	51261801	UNSPSC
Agalsidase_alfa	51172485	UNSPSC
Agalsidase_beta	51171984	UNSPSC
Aganodine	51393101	UNSPSC
Agapanthus_-_Cut_Flowers	10006462	GS1
Agapanthus_-_Cut_Greens	10006521	GS1
Agapanthus_-_Live_Plants	10006564	GS1
Agapanto_plant	10161610	UNSPSC
Agar-agar	50405901	UNSPSC
Agar-agar_purees	50485801	UNSPSC
Agarose_gel_making_reagents	41105317	UNSPSC
Agarose_premade_gels	41105318	UNSPSC
Agarwood_trees_(Aquilaria_malaccensis)	10006909	GS1
Ageing_ovens	41104503	UNSPSC
Aggregate	10002521	GS1
Aggregate_dryer	22101629	UNSPSC
Aggregate_specific_gravity_tester	41113820	UNSPSC
Aggregate_spreaders	22101610	UNSPSC
Aggregate_unit_weight_measuring_instrument	41113830	UNSPSC
Aggregate_washer	22101628	UNSPSC
Aging_or_stabilizing_services	73181304	UNSPSC
Aglaonema_plant	10161611	UNSPSC
Aglepristone	51351602	UNSPSC
Agomelatine	51291801	UNSPSC
Agrarian_reform_or_land_settlement_services	93141908	UNSPSC
Agretti	10006461	GS1
Agricultural_briquetting_or_pelting_machines	21102101	UNSPSC
Agricultural_commercial_banking_services	93141901	UNSPSC
Agricultural_drone	25132101	UNSPSC
Agricultural_engineering	81101532	UNSPSC
Agricultural_helicopters	25131603	UNSPSC
Agricultural_industry_associations	94101501	UNSPSC
Agricultural_institutions_organization_or_management_services	93141903	UNSPSC
Agricultural_Machinery	10008456	GS1
Agricultural_Machinery_-_Replacement_PartsAccessories	10008457	GS1
Agricultural_machinery_and_equipment_training	86101510	UNSPSC
Agricultural_machinery_or_equipment_manufacturing_services	73161502	UNSPSC
Agricultural_oils	12162003	UNSPSC
Agricultural_or_rural_cooperatives_services	93141904	UNSPSC
Agricultural_research_services	93141905	UNSPSC
Agricultural_rollers	21101507	UNSPSC
Agricultural_science_consultation_service	81171801	UNSPSC
Agricultural_sun_shade_material	21102305	UNSPSC
Agricultural_tractors	25101901	UNSPSC
Agricultural_trailer	25181612	UNSPSC
Agriculture_teaching_aids_or_materials	60106201	UNSPSC
Agriculture_vocational_training_services	86101504	UNSPSC
Agrinion_olive_purees	50387701	UNSPSC
Agrinion_olives	50307201	UNSPSC
Agro_ecological_zones_assessment_or_planning	70131704	UNSPSC
Agro_industry_vocational_training	86101501	UNSPSC
Agroforestry_resources	70151902	UNSPSC
Agronomy_consultancy_service	70141711	UNSPSC
Aguaje	50307043	UNSPSC
Aguaje_purees	50387543	UNSPSC
Aheli_amarillo_seed_or_cutting	10151921	UNSPSC
Ahuhuplants_(Tephrosia_Purpurea)	10007393	GS1
Aids_prevention_or_control_services	85111501	UNSPSC
Ailsa_craig_tomato_purees	50486401	UNSPSC
Ailsa_craig_tomatoes	50406501	UNSPSC
Aim_test	60106606	UNSPSC
Air_and_flue_gas_ducting	40141925	UNSPSC
Air_apparatus	60104611	UNSPSC
Air_bag_propellant_canisters	25172109	UNSPSC
Air_bags_for_loading	24101614	UNSPSC
Air_bearings	31171523	UNSPSC
Air_brushes	31211914	UNSPSC
Air_capacitor	32121509	UNSPSC
Air_cargo_trailer	25181610	UNSPSC
Air_circuit_breakers	39121615	UNSPSC
Air_circulators	40101602	UNSPSC
Air_classification_equipment_or_parts_or_screens	23152103	UNSPSC
Air_cleaner_element_tester	25191818	UNSPSC
Air_cleaner_tester	41114526	UNSPSC
Air_cleaners	40161602	UNSPSC
Air_collectors	40101501	UNSPSC
Air_compressed_spray	44102904	UNSPSC
Air_compressor_parts	40151802	UNSPSC
Air_compressor_rental_and_maintenance_service	72154101	UNSPSC
Air_compressor_tester	41114521	UNSPSC
Air_compressors	40151601	UNSPSC
Air_Compressors_-_Consumables	10008412	GS1
Air_Compressors_-_Replacement_PartsAccessories	10008411	GS1
Air_Compressors_(Automotive)	10002929	GS1
Air_Compressors_(Powered)_-_Portable	10003555	GS1
Air_Compressors_(Powered)_-_Stationary	10005230	GS1
Air_conditioner_power_saver	40101717	UNSPSC
Air_conditioner_shutters	40101706	UNSPSC
Air_conditioners	40101701	UNSPSC
Air_Conditioners_-_Portable	10005317	GS1
Air_ConditionersCoolers_-_Fixed	10003982	GS1
Air_Conditioning_Equipment_-_Multifunction_-_Fixed	10004063	GS1
Air_conditioning_installation_or_maintenance_or_repair_service	72101511	UNSPSC
Air_conditioning_or_ventilating_or_refrigeration_equipment_manufacture_services	73161517	UNSPSC
Air_Conditioning_Refrigerants	10005761	GS1
Air_ConditioningCoolingVentilation_Equipment_Replacement_PartsAccessories	10003984	GS1
Air_ConditioningCoolingVentilation_Equipment_Variety_Packs	10003985	GS1
Air_Conduits_Accessories_and_Replacement_Parts	10008060	GS1
Air_Conduits_Variety_Pack	10007628	GS1
Air_ConduitsAir_Conduit_Fittings	10007610	GS1
Air_Controlling_Appliances_-_Multifunction_-_Portable	10005335	GS1
Air_conveyors	24101714	UNSPSC
Air_Coolers_-_Portable	10005334	GS1
Air_coupling	27131613	UNSPSC
Air_curtain	27131605	UNSPSC
Air_cushioned_landing_watercraft	25111721	UNSPSC
Air_Dehumidifier_-_Portable_(Non-Powered)	10006798	GS1
Air_Dehumidifiers_-_Fixed	10003990	GS1
Air_Dehumidifiers_-_Portable_(Powered)	10005332	GS1
Air_diffuser_for_sewage_treatment	47101544	UNSPSC
Air_diffusers	40101505	UNSPSC
Air_drilling_equipment	20122803	UNSPSC
Air_dry_clay_or_modeling_compounds	60124316	UNSPSC
Air_dryers	23201202	UNSPSC
Air_duct_cleaning	76111602	UNSPSC
Air_exhausters	40101502	UNSPSC
Air_filled_packing_materials	24141605	UNSPSC
Air_filters	40161505	UNSPSC
Air_filtration_or_purification_equipment_maintenance_and_repair_service	73152113	UNSPSC
Air_filtration_service	72154061	UNSPSC
Air_flotation_equipment	47101542	UNSPSC
Air_force_base	95101803	UNSPSC
Air_Freight_Containers_(Empty)	10005860	GS1
Air_freshener	25191750	UNSPSC
Air_freshener	47131812	UNSPSC
Air_freshener_dispensers	47131706	UNSPSC
Air_Fresheners_-_Non_Powered_(Automotive)	10003753	GS1
Air_Fresheners_-_Powered_(Automotive)	10003752	GS1
Air_FreshenersDeodorisers_(Non_Powered)	10000402	GS1
Air_FreshenersDeodorisers_(Powered)	10000696	GS1
Air_hammer_forging_machine	23251709	UNSPSC
Air_handling_unit	40101709	UNSPSC
Air_Heaters_-_Portable	10003992	GS1
Air_hockey_tables_or_accessories	49181506	UNSPSC
Air_Hopper_GunsSprayers	10005805	GS1
Air_hoses	40142002	UNSPSC
Air_Humidifiers_-_Fixed	10003993	GS1
Air_Humidifiers_-_Portable	10005331	GS1
Air_inflators	24102208	UNSPSC
Air_intake_noise_control_enclosure	31261704	UNSPSC
Air_Ionisers_-_Portable	10005333	GS1
Air_lift_pump	40151572	UNSPSC
Air_manifolds	27131601	UNSPSC
Air_micrometer	41111633	UNSPSC
Air_Monitors	10006274	GS1
Air_or_gas_tanks_or_cylinders	24111802	UNSPSC
Air_or_pneumatic_braking_systems	26112101	UNSPSC
Air_or_pneumatic_motor	26101301	UNSPSC
Air_or_spacecraft_manufacture_services	73161607	UNSPSC
Air_pollutant_samplers	41104016	UNSPSC
Air_pollution_control_equipment	47141503	UNSPSC
Air_pollution_monitoring_or_measurement_services	77121504	UNSPSC
Air_pollution_protection_services	77121503	UNSPSC
Air_preheater	40101841	UNSPSC
Air_pumps	40151501	UNSPSC
Air_purification_and_LED_lighting_fixture	39111548	UNSPSC
Air_Purifiers_-_Portable	10005336	GS1
Air_PurifiersIonisers_-_Fixed	10003988	GS1
Air_quality_management	77121501	UNSPSC
Air_quality_science_service	81171901	UNSPSC
Air_receiver_tank	20142905	UNSPSC
Air_regulators	27131603	UNSPSC
Air_rifles_or_air_handguns	46101505	UNSPSC
Air_samplers_or_collectors	41104008	UNSPSC
Air_sampling_pumps	41104009	UNSPSC
Air_sanitizer	47131818	UNSPSC
Air_scrubbers	40161601	UNSPSC
Air_seeder	21101613	UNSPSC
Air_shower	46182405	UNSPSC
Air_slide	24101735	UNSPSC
Air_sterilizer	40161608	UNSPSC
Air_tables	60104610	UNSPSC
Air_tent	46161706	UNSPSC
Air_tight_door	30171522	UNSPSC
Air_to_air_missiles	46121501	UNSPSC
Air_to_ground_terrain_following_systems	25201603	UNSPSC
Air_to_ocean_transportation	78101901	UNSPSC
Air_to_surface_missiles	46121511	UNSPSC
Air_to_truck_transport	78101904	UNSPSC
Air_track	60104615	UNSPSC
Air_Traffic_Control_(ATC)_simulators	25191535	UNSPSC
Air_traffic_control_service	78141807	UNSPSC
Air_traffic_services_consoles_and_console_equipment	25202903	UNSPSC
Air_transport_demand_forecast_service	78142208	UNSPSC
Air_transport_of_letters_and_parcels	78101504	UNSPSC
Air_transport_of_livestock_or_live_animals	78101505	UNSPSC
Air_valve	40141651	UNSPSC
Air_valves__cylinders_rule_3_4__9	25171733	UNSPSC
Air_velocity_and_temperature_monitors	41112509	UNSPSC
Air_volume_control_valve	40101607	UNSPSC
Air_water_gas_multipurpose_hoses	40142009	UNSPSC
Airbag_cover_assembly	25172117	UNSPSC
Airbag_fabric	25172119	UNSPSC
Airbag_fabric_assembly	25172118	UNSPSC
Airbag_inflator	25172120	UNSPSC
Airbags	25172101	UNSPSC
Airborne_geophysical_acquisition	81151910	UNSPSC
Airborne_particle_monitoring	77121508	UNSPSC
Airbrushes_(Powered)	10001686	GS1
Aircraft	10008049	GS1
Aircraft_ailerons	25201509	UNSPSC
Aircraft_air_conditioning_and_heating_truck	25191517	UNSPSC
Aircraft_air_start_unit	25191516	UNSPSC
Aircraft_ammunition_handling_systems	46101702	UNSPSC
Aircraft_and_airborne_equipment_for_fire_fighting_and_rescue	25191543	UNSPSC
Aircraft_antennas	43221719	UNSPSC
Aircraft_anti_skid_controls	25202206	UNSPSC
Aircraft_braking_systems	25202201	UNSPSC
Aircraft_burners	26101701	UNSPSC
Aircraft_cabin_cleaning_unit	25191530	UNSPSC
Aircraft_cameras	25201708	UNSPSC
Aircraft_canards	25201504	UNSPSC
Aircraft_canopies	25201516	UNSPSC
Aircraft_cargo_handling_equipment	25191505	UNSPSC
Aircraft_carriers	25111702	UNSPSC
Aircraft_communication_systems	25201701	UNSPSC
Aircraft_cooling_fans	25202604	UNSPSC
Aircraft_cooling_turbines	25202603	UNSPSC
Aircraft_countermeasures	25201703	UNSPSC
Aircraft_deicing_equipment	25191507	UNSPSC
Aircraft_differential_pressure_gauge	25202609	UNSPSC
Aircraft_digital_altitude_control_systems	25201601	UNSPSC
Aircraft_doors	25202506	UNSPSC
Aircraft_doublers	25201518	UNSPSC
Aircraft_drag_chutes	25202202	UNSPSC
Aircraft_drive_shafts_power_take_offs_or_screw_jacks	26101705	UNSPSC
Aircraft_electromechanical_actuator	31251514	UNSPSC
Aircraft_elevators	25201508	UNSPSC
Aircraft_engine_compressors	26101702	UNSPSC
Aircraft_engine_diffusers	26101703	UNSPSC
Aircraft_engine_maintenance_set	25191522	UNSPSC
Aircraft_environment_controllers	25202601	UNSPSC
Aircraft_environment_regulators	25202602	UNSPSC
Aircraft_equipment_and_spare_parts	25202512	UNSPSC
Aircraft_escape_or_ejection_systems	25201902	UNSPSC
Aircraft_filter_monitor_and_element	25202611	UNSPSC
Aircraft_fins	25201502	UNSPSC
Aircraft_fire_control_or_extinguishing_systems	25201901	UNSPSC
Aircraft_fixed_wing_adhoc_charge	78181850	UNSPSC
Aircraft_fixed_wing_air_conditioning_system_repair	78181807	UNSPSC
Aircraft_fixed_wing_airframe_heavy_maintenance_service	78181835	UNSPSC
Aircraft_fixed_wing_airframe_repair	78181831	UNSPSC
Aircraft_fixed_wing_autopilot_system_repair	78181817	UNSPSC
Aircraft_fixed_wing_auxiliary_power_unit_APU_repair	78181821	UNSPSC
Aircraft_fixed_wing_cabin_entertainment_system_repair	78181840	UNSPSC
Aircraft_fixed_wing_coating_and_painting_service	78181836	UNSPSC
Aircraft_fixed_wing_cockpit_and_passenger_cabin_pressurization_system_repair	78181806	UNSPSC
Aircraft_fixed_wing_communication_system_repair	78181818	UNSPSC
Aircraft_fixed_wing_depreciation_rate	78181849	UNSPSC
Aircraft_fixed_wing_electric_power_generator_drive_repair	78181814	UNSPSC
Aircraft_fixed_wing_engine_exhaust_system_repair	78181828	UNSPSC
Aircraft_fixed_wing_engine_fuel_and_control_system_repair	78181823	UNSPSC
