serviceId	standard	standardCode
RevisionOfNonautologousTissueSubstituteInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572409
RevisionOfSyntheticSubstituteInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572410
RevisionOfIntraluminalDeviceInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572411
RevisionOfExtraluminalDeviceInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572412
RevisionOfAutologousTissueSubstituteInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572413
RevisionOfInfusionDeviceInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572414
RevisionOfMonitoringDeviceInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572415
RevisionOfDrainageDeviceInTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572416
RestrictionOfLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572417
RestrictionOfLeftLowerLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572418
RestrictionOfLeftLowerLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572419
RestrictionOfLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572420
RestrictionOfLingulaBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572421
RestrictionOfLingulaBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572422
RestrictionOfLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572423
RestrictionOfLeftUpperLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572424
RestrictionOfLeftUpperLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572425
RestrictionOfLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572426
RestrictionOfLeftMainBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572427
RestrictionOfLeftMainBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572428
RestrictionOfRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572429
RestrictionOfRightLowerLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572430
RestrictionOfRightLowerLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572431
RestrictionOfRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572432
RestrictionOfRightMiddleLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572433
RestrictionOfRightMiddleLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572434
RestrictionOfRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572435
RestrictionOfRightUpperLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572436
RestrictionOfRightUpperLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572437
RestrictionOfRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572438
RestrictionOfRightMainBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572439
RestrictionOfRightMainBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572440
RestrictionOfCarinaPercutaneousEndoscopicApproach	UNSPSC	85572441
RestrictionOfCarinaWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572442
RestrictionOfCarinaWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572443
RestrictionOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572444
RestrictionOfTracheaWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572445
RestrictionOfTracheaWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572446
SupplementLeftLowerLobeBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572447
SupplementLeftLowerLobeBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572448
SupplementLeftLowerLobeBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572449
SupplementLeftUpperLobeBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572450
SupplementLeftUpperLobeBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572451
SupplementLeftUpperLobeBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572452
SupplementLeftMainBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572453
SupplementLeftMainBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572454
SupplementLeftMainBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572455
SupplementRightLowerLobeBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572456
SupplementRightLowerLobeBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572457
SupplementRightLowerLobeBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572458
SupplementRightMiddleLobeBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572459
SupplementRightMiddleLobeBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572460
SupplementRightMiddleLobeBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572461
SupplementRightUpperLobeBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572462
SupplementRightUpperLobeBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572463
SupplementRightUpperLobeBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572464
SupplementRightMainBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572465
SupplementRightMainBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572466
SupplementRightMainBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572467
SupplementCarinaWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572468
SupplementCarinaWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572469
SupplementCarinaWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572470
SupplementTracheaWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572471
SupplementTracheaWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572472
SupplementTracheaWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572473
SupplementLingulaBronchusWithNonautologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572474
SupplementLingulaBronchusWithSyntheticSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572475
SupplementLingulaBronchusWithAutologousTissueSubstitutePercutaneousEndoscopicApproach	UNSPSC	85572476
ResectionOfLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572501
ResectionOfLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572502
ResectionOfLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572503
ResectionOfLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572504
ResectionOfRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572505
ResectionOfRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572506
ResectionOfRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572507
ResectionOfRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572508
ResectionOfCarinaPercutaneousEndoscopicApproach	UNSPSC	85572509
ResectionOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572510
RepairLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572511
RepairLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572512
RepairLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572513
RepairLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572514
RepairRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572515
RepairRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572516
RepairRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572517
RepairRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572518
RepairCarinaPercutaneousEndoscopicApproach	UNSPSC	85572519
RepairTracheaPercutaneousEndoscopicApproach	UNSPSC	85572520
RemovalOfNonautologousTissueSubstituteFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572521
RemovalOfSyntheticSubstituteFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572522
RemovalOfTracheostomyDeviceFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572523
RemovalOfIntraluminalDeviceFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572524
RemovalOfExtraluminalDeviceFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572525
RemovalOfAutologousTissueSubstituteFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572526
RemovalOfMonitoringDeviceFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572527
RemovalOfDrainageDeviceFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572528
RemovalOfNonautologousTissueSubstituteFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572529
RemovalOfSyntheticSubstituteFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572530
RemovalOfIntraluminalDeviceFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572531
RemovalOfExtraluminalDeviceFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572532
RemovalOfAutologousTissueSubstituteFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572533
RemovalOfInfusionDeviceFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572534
RemovalOfMonitoringDeviceFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572535
RemovalOfRadioactiveElementFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572536
RemovalOfDrainageDeviceFromTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572537
ReleaseLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572538
ReleaseLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572539
ReleaseLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572540
ReleaseLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572541
ReleaseRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572542
ReleaseRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572543
ReleaseRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572544
ReleaseRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572545
ReleaseCarinaPercutaneousEndoscopicApproach	UNSPSC	85572546
ReleaseTracheaPercutaneousEndoscopicApproach	UNSPSC	85572547
OcclusionOfLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572548
OcclusionOfLeftLowerLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572549
OcclusionOfLeftLowerLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572550
OcclusionOfLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572551
OcclusionOfLingulaBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572552
OcclusionOfLingulaBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572553
OcclusionOfLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572554
OcclusionOfLeftUpperLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572555
OcclusionOfLeftUpperLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572556
OcclusionOfLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572557
OcclusionOfLeftMainBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572558
OcclusionOfLeftMainBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572559
OcclusionOfRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572560
OcclusionOfRightLowerLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572561
OcclusionOfRightLowerLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572562
OcclusionOfRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572563
OcclusionOfRightMiddleLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572564
OcclusionOfRightMiddleLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572565
OcclusionOfRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572566
OcclusionOfRightUpperLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572567
OcclusionOfRightUpperLobeBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572568
OcclusionOfRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572569
OcclusionOfRightMainBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572570
OcclusionOfRightMainBronchusWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572571
OcclusionOfCarinaPercutaneousEndoscopicApproach	UNSPSC	85572572
OcclusionOfCarinaWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572573
OcclusionOfCarinaWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572574
OcclusionOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572575
OcclusionOfTracheaWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572576
OcclusionOfTracheaWithExtraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572577
InspectionOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572601
InspectionOfTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572602
InsertionOfEndobronchialValveIntoLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572603
InsertionOfEndobronchialValveIntoLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572604
InsertionOfEndobronchialValveIntoLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572605
InsertionOfEndobronchialValveIntoLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572606
InsertionOfEndobronchialValveIntoRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572607
InsertionOfEndobronchialValveIntoRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572608
InsertionOfEndobronchialValveIntoRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572609
InsertionOfEndobronchialValveIntoRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572610
InsertionOfIntraluminalDeviceIntoTracheaPercutaneousEndoscopicApproach	UNSPSC	85572611
InsertionOfIntraluminalDeviceIntoTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572612
InsertionOfInfusionDeviceIntoTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572613
InsertionOfMonitoringDeviceIntoTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572614
InsertionOfRadioactiveElementIntoTracheobronchialTreePercutaneousEndoscopicApproach	UNSPSC	85572615
FragmentationInLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572616
FragmentationInLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572617
FragmentationInLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572618
FragmentationInLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572619
FragmentationInRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572620
FragmentationInRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572621
FragmentationInRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572622
FragmentationInRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572623
FragmentationInCarinaPercutaneousEndoscopicApproach	UNSPSC	85572624
FragmentationInTracheaPercutaneousEndoscopicApproach	UNSPSC	85572625
ExtirpationOfMatterFromLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572626
ExtirpationOfMatterFromLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572627
ExtirpationOfMatterFromLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572628
ExtirpationOfMatterFromLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572629
ExtirpationOfMatterFromRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572630
ExtirpationOfMatterFromRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572631
ExtirpationOfMatterFromRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572632
ExtirpationOfMatterFromRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572633
ExtirpationOfMatterFromCarinaPercutaneousEndoscopicApproach	UNSPSC	85572634
ExtirpationOfMatterFromTracheaPercutaneousEndoscopicApproach	UNSPSC	85572635
ExcisionOfLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572636
ExcisionOfLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572637
ExcisionOfLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572638
ExcisionOfLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572639
ExcisionOfRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572640
ExcisionOfRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572641
ExcisionOfRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572642
ExcisionOfRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572643
ExcisionOfCarinaPercutaneousEndoscopicApproach	UNSPSC	85572644
ExcisionOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572645
DrainageOfLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572701
DrainageOfLeftLowerLobeBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572702
DrainageOfLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572703
DrainageOfLingulaBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572704
DrainageOfLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572705
DrainageOfLeftUpperLobeBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572706
DrainageOfLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572707
DrainageOfLeftMainBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572708
DrainageOfRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572709
DrainageOfRightLowerLobeBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572710
DrainageOfRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572711
DrainageOfRightMiddleLobeBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572712
DrainageOfRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572713
DrainageOfRightUpperLobeBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572714
DrainageOfRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572715
DrainageOfRightMainBronchusWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572716
DrainageOfCarinaPercutaneousEndoscopicApproach	UNSPSC	85572717
DrainageOfCarinaWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572718
DrainageOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572719
DrainageOfTracheaWithDrainageDevicePercutaneousEndoscopicApproach	UNSPSC	85572720
DilationOfLeftLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572721
DilationOfLeftLowerLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572722
DilationOfLingulaBronchusPercutaneousEndoscopicApproach	UNSPSC	85572723
DilationOfLingulaBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572724
DilationOfLeftUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572725
DilationOfLeftUpperLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572726
DilationOfLeftMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572727
DilationOfLeftMainBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572728
DilationOfRightLowerLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572729
DilationOfRightLowerLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572730
DilationOfRightMiddleLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572731
DilationOfRightMiddleLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572732
DilationOfRightUpperLobeBronchusPercutaneousEndoscopicApproach	UNSPSC	85572733
DilationOfRightUpperLobeBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572734
DilationOfRightMainBronchusPercutaneousEndoscopicApproach	UNSPSC	85572735
DilationOfRightMainBronchusWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572736
DilationOfCarinaPercutaneousEndoscopicApproach	UNSPSC	85572737
DilationOfCarinaWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572738
DilationOfTracheaPercutaneousEndoscopicApproach	UNSPSC	85572739
DilationOfTracheaWithIntraluminalDevicePercutaneousEndoscopicApproach	UNSPSC	85572740
