ns	type	id	name	description	code	commodityTitle
onet.org.ai	Tool	GroutPumps	Grout pumps	Grout pumps	40151577	
onet.org.ai	Tool	HandSprayers	Hand sprayers	Hand sprayers	27112903	
onet.org.ai	Tool	HoistingEquipment	Hoisting equipment	Hoisting equipment	24101602	
onet.org.ai	Tool	MashingHammers	Mashing hammers	Mashing hammers	27111602	
onet.org.ai	Tool	MasonryBrushes	Masonry brushes	Masonry brushes	27111907	
onet.org.ai	Tool	MasonryLevels	Masonry levels	Masonry levels	27111802	
onet.org.ai	Tool	MasonrySaws	Masonry saws	Masonry saws	27112709	
onet.org.ai	Tool	MixingDrills	Mixing drills	Mixing drills	22101902	
onet.org.ai	Tool	MortarHoes	Mortar hoes	Mortar hoes	27112008	
onet.org.ai	Tool	Outriggers	Outriggers	Outriggers	24101604	
onet.org.ai	Tool	PitchingChisels	Pitching chisels	Pitching chisels	27111901	
onet.org.ai	Tool	PlasteringTrowels	Plastering trowels	Plastering trowels	27112201	
onet.org.ai	Tool	PneumaticChippingGuns	Pneumatic chipping guns	Pneumatic chipping guns	27112715	
onet.org.ai	Tool	PowerJointCutters	Power joint cutters	Power joint cutters	23101508	
onet.org.ai	Tool	PowerScrewguns	Power screwguns	Power screwguns	27112710	
onet.org.ai	Tool	PowerTrowels	Power trowels	Power trowels	27112201	
onet.org.ai	Tool	PrecisionSquares	Precision squares	Precision squares	27111803	
onet.org.ai	Tool	RakeJointers	Rake jointers	Rake jointers	27112201	
onet.org.ai	Tool	RefractoryHammers	Refractory hammers	Refractory hammers	27111602	
onet.org.ai	Tool	Rope_And_Pulley_Systems	Rope and pulley systems	Rope and pulley systems	24101613	
onet.org.ai	Tool	RubbingStones	Rubbing stones	Rubbing stones	31191510	
onet.org.ai	Tool	Scrapers	Scrapers	Scrapers	27111502	
onet.org.ai	Tool	SledRunnerJointers	Sled runner jointers	Sled runner jointers	27112201	
onet.org.ai	Tool	StoneMasonsHammers	Stone masons' hammers	Stone masons' hammers	27111602	
onet.org.ai	Tool	StoneSplitters	Stone splitters	Stone splitters	23101508	
onet.org.ai	Tool	StrikingTools	Striking tools	Striking tools	27111602	
onet.org.ai	Tool	TileChisels	Tile chisels	Tile chisels	27111901	
onet.org.ai	Tool	TileHammers	Tile hammers	Tile hammers	27111602	
onet.org.ai	Tool	WireSnips	Wire snips	Wire snips	27111511	
onet.org.ai	Tool	WorkCages	Work cages	Work cages	22101801	
onet.org.ai	Tool	12_Pound_Sledge_Hammers	12 pound sledge hammers	12 pound sledge hammers	27111602	
onet.org.ai	Tool	16_Pound_Sledge_Hammers	16 pound sledge hammers	16 pound sledge hammers	27111602	
onet.org.ai	Tool	8_Pound_Sledge_Hammers	8 pound sledge hammers	8 pound sledge hammers	27111602	
onet.org.ai	Tool	AngleChisels	Angle chisels	Angle chisels	27111901	
onet.org.ai	Tool	BoomLifts	Boom lifts	Boom lifts	24101629	
onet.org.ai	Tool	ButteringTrowels	Buttering trowels	Buttering trowels	27112201	
onet.org.ai	Tool	CapeChisels	Cape chisels	Cape chisels	27111901	
onet.org.ai	Tool	CarryClamps	Carry clamps	Carry clamps	27112103	
onet.org.ai	Tool	ConcreteSaws	Concrete saws	Concrete saws	27112709	
onet.org.ai	Tool	Cross_Pein_Sledge_Hammers	Cross pein sledge hammers	Cross pein sledge hammers	27111602	
onet.org.ai	Tool	DrillMachines	Drill machines	Drill machines	27112703	
onet.org.ai	Tool	DrumMortarMixers	Drum mortar mixers	Drum mortar mixers	22101902	
onet.org.ai	Tool	DustCollectionSystems	Dust collection systems	Dust collection systems	40161503	
onet.org.ai	Tool	ElectricMortarMixers	Electric mortar mixers	Electric mortar mixers	22101902	
onet.org.ai	Tool	FlatChisels	Flat chisels	Flat chisels	27111901	
onet.org.ai	Tool	FoldingRulers	Folding rulers	Folding rulers	41111604	
onet.org.ai	Tool	ForkliftBooms	Forklift booms	Forklift booms	24101629	
onet.org.ai	Tool	FullFaceShields	Full face shields	Full face shields	46181702	
onet.org.ai	Tool	GaugingTrowels	Gauging trowels	Gauging trowels	27112201	
onet.org.ai	Tool	GrindingStones	Grinding stones	Grinding stones	31191510	
onet.org.ai	Tool	GroutFloats	Grout floats	Grout floats	27112202	
onet.org.ai	Tool	HandTorches	Hand torches	Hand torches	23271702	
onet.org.ai	Tool	HandTracers	Hand tracers	Hand tracers	27111901	
onet.org.ai	Tool	HeatingTorches	Heating torches	Heating torches	23271702	
onet.org.ai	Tool	HorizontalShaftMixers	Horizontal shaft mixers	Horizontal shaft mixers	22101902	
onet.org.ai	Tool	Jointers	Jointers	Jointers	27112201	
onet.org.ai	Tool	LewisPins	Lewis pins	Lewis pins	31162605	
onet.org.ai	Tool	Lifelines	Lifelines	Lifelines	46182301	
onet.org.ai	Tool	LiftingSpreaders	Lifting spreaders	Lifting spreaders	24101605	
onet.org.ai	Tool	LiftingSuctionCups	Lifting suction cups	Lifting suction cups	24101631	
onet.org.ai	Tool	MarginTrowels	Margin trowels	Margin trowels	27112201	
onet.org.ai	Tool	MasonryForklifts	Masonry forklifts	Masonry forklifts	24101603	
onet.org.ai	Tool	MasonryHardHats	Masonry hard hats	Masonry hard hats	46181701	
onet.org.ai	Tool	MasonryPlumbBobs	Masonry plumb bobs	Masonry plumb bobs	27111804	
onet.org.ai	Tool	MasonrySafetyGlasses	Masonry safety glasses	Masonry safety glasses	46181802	
onet.org.ai	Tool	MasonryStraightEdges	Masonry straight edges	Masonry straight edges	27111807	
onet.org.ai	Tool	MasonryUtilityKnives	Masonry utility knives	Masonry utility knives	27111503	
onet.org.ai	Tool	MiniGrinders	Mini grinders	Mini grinders	27112704	
onet.org.ai	Tool	PanMixers	Pan mixers	Pan mixers	22101902	
onet.org.ai	Tool	PneumaticAirCompressors	Pneumatic air compressors	Pneumatic air compressors	40151601	
onet.org.ai	Tool	PneumaticStoneGrinders	Pneumatic stone grinders	Pneumatic stone grinders	27131511	
onet.org.ai	Tool	PointChisels	Point chisels	Point chisels	27111901	
onet.org.ai	Tool	PowerHoists	Power hoists	Power hoists	24101602	
onet.org.ai	Tool	RondelChisels	Rondel chisels	Rondel chisels	27111901	
onet.org.ai	Tool	SafetyMasks	Safety masks	Safety masks	46182001	
onet.org.ai	Tool	SettingBars	Setting bars	Setting bars	27112502	
onet.org.ai	Tool	Shims	Shims	Shims	31163301	
onet.org.ai	Tool	SlabTrolleys	Slab trolleys	Slab trolleys	24101505	
onet.org.ai	Tool	StationaryScaffolds	Stationary scaffolds	Stationary scaffolds	30191502	
onet.org.ai	Tool	Steel_Wire_Stone_Brushes	Steel wire stone brushes	Steel wire stone brushes	27111907	
onet.org.ai	Tool	StoneCleaningSponges	Stone cleaning sponges	Stone cleaning sponges	47131603	
onet.org.ai	Tool	StoneDollies	Stone dollies	Stone dollies	24101503	
onet.org.ai	Tool	StoneGrinders	Stone grinders	Stone grinders	27112704	
onet.org.ai	Tool	StoneLiftingClamps	Stone lifting clamps	Stone lifting clamps	31162605	
onet.org.ai	Tool	StoneNippers	Stone nippers	Stone nippers	27112117	
onet.org.ai	Tool	StonePolishers	Stone polishers	Stone polishers	27112702	
onet.org.ai	Tool	StoneRouters	Stone routers	Stone routers	27112707	
onet.org.ai	Tool	StoneSplittingWedges	Stone splitting wedges	Stone splitting wedges	27112504	
onet.org.ai	Tool	Story_Pole_Tape_Measures	Story pole tape measures	Story pole tape measures	27111801	
onet.org.ai	Tool	SwingStageScaffolds	Swing-stage scaffolds	Swing-stage scaffolds	30191502	
onet.org.ai	Tool	ToothChisels	Tooth chisels	Tooth chisels	27111901	
onet.org.ai	Tool	TuckPointers	Tuck pointers	Tuck pointers	27112201	
onet.org.ai	Tool	VacuumLifts	Vacuum lifts	Vacuum lifts	24101631	
onet.org.ai	Tool	VerticalShaftMixers	Vertical shaft mixers	Vertical shaft mixers	22101902	
onet.org.ai	Tool	WetStoneSaws	Wet stone saws	Wet stone saws	27112709	
onet.org.ai	Tool	WoodenTemplates	Wooden templates	Wooden templates	44111809	
onet.org.ai	Tool	AFrameLevels	A-frame levels	A-frame levels	27111802	
onet.org.ai	Tool	BalusterJigs	Baluster jigs	Baluster jigs	23153017	
onet.org.ai	Tool	BeamSaws	Beam saws	Beam saws	27112709	
onet.org.ai	Tool	BeamLiftingJacks	Beam-lifting jacks	Beam-lifting jacks	24101612	
onet.org.ai	Tool	BradTackers	Brad tackers	Brad tackers	27112711	
onet.org.ai	Tool	BullseyeLevels	Bullseye levels	Bullseye levels	27111802	
onet.org.ai	Tool	CalibratingElectronicLevels	Calibrating electronic levels	Calibrating electronic levels	27111802	
onet.org.ai	Tool	CarpentersLevels	Carpenters' levels	Carpenters' levels	27111802	
onet.org.ai	Tool	CarpentryTransits	Carpentry transits	Carpentry transits	41111938	
onet.org.ai	Tool	CatsPaws	Cat's paws	Cat's paws	27111712	
onet.org.ai	Tool	ChainSawJigs	Chain saw jigs	Chain saw jigs	23153002	
onet.org.ai	Tool	ChainsawJigs	Chainsaw jigs	Chainsaw jigs	23153002	
onet.org.ai	Tool	Cross_Curve_Tape_Measures	Cross-curve tape measures	Cross-curve tape measures	27111801	
onet.org.ai	Tool	DadoBlades	Dado blades	Dado blades	27112802	
onet.org.ai	Tool	DiscGrinders	Disc grinders	Disc grinders	27112704	
onet.org.ai	Tool	DrawChisels	Draw chisels	Draw chisels	27111906	
onet.org.ai	Tool	ElectricImpactWrenches	Electric impact wrenches	Electric impact wrenches	27112713	
onet.org.ai	Tool	ElectricPlaners	Electric planers	Electric planers	27112706	
onet.org.ai	Tool	FoldUpLadders	Fold-up ladders	Fold-up ladders	30191501	
onet.org.ai	Tool	FramingHammers	Framing hammers	Framing hammers	27111602	
onet.org.ai	Tool	HammerStaplers	Hammer staplers	Hammer staplers	27112401	
onet.org.ai	Tool	HandPlaners	Hand planers	Hand planers	27111903	
onet.org.ai	Tool	HandheldRotaryTools	Handheld rotary tools	Handheld rotary tools	27112708	
onet.org.ai	Tool	ImpactWrenches	Impact wrenches	Impact wrenches	27112713	
onet.org.ai	Tool	InfraredLaserLevels	Infrared laser levels	Infrared laser levels	27111802	
onet.org.ai	Tool	Joiners	Joiners	Joiners	27112721	
onet.org.ai	Tool	LadderJacks	Ladder jacks	Ladder jacks	30191502	
onet.org.ai	Tool	LadderLevelers	Ladder levelers	Ladder levelers	30191602	
onet.org.ai	Tool	LaserMeasuringTools	Laser measuring tools	Laser measuring tools	41111615	
onet.org.ai	Tool	LayoutBars	Layout bars	Layout bars	27111803	
onet.org.ai	Tool	LevelJigs	Level jigs	Level jigs	23153017	
onet.org.ai	Tool	LockLevels	Lock levels	Lock levels	27111802	
onet.org.ai	Tool	MagnetizedLevels	Magnetized levels	Magnetized levels	27111802	
onet.org.ai	Tool	MiniPryBars	Mini pry bars	Mini pry bars	27112502	
onet.org.ai	Tool	MiterSaws	Miter saws	Miter saws	23101512	
onet.org.ai	Tool	Morticers	Morticers	Morticers	27111906	
onet.org.ai	Tool	MortiseJigs	Mortise jigs	Mortise jigs	23153002	
onet.org.ai	Tool	MultiTipScrewdrivers	Multi-tip screwdrivers	Multi-tip screwdrivers	27111701	
onet.org.ai	Tool	NailGuns	Nail guns	Nail guns	27112716	
onet.org.ai	Tool	NonConductingLadders	Non-conducting ladders	Non-conducting ladders	30191501	
onet.org.ai	Tool	Pettibones	Pettibones	Pettibones	24101603	
onet.org.ai	Tool	PlungeRouters	Plunge routers	Plunge routers	27112707	
onet.org.ai	Tool	PowerRouters	Power routers	Power routers	27112707	
onet.org.ai	Tool	PumpJacks	Pump jacks	Pump jacks	30191502	
onet.org.ai	Tool	PushSticks	Push sticks	Push sticks	23153015	
onet.org.ai	Tool	RabbetPlanes	Rabbet planes	Rabbet planes	27111903	
onet.org.ai	Tool	RandomOrbitalSanders	Random orbital sanders	Random orbital sanders	27112708	
onet.org.ai	Tool	RightTriangles	Right triangles	Right triangles	44111810	
onet.org.ai	Tool	RotaryHammers	Rotary hammers	Rotary hammers	20111603	
onet.org.ai	Tool	RoughTerrainForklifts	Rough terrain forklifts	Rough terrain forklifts	24101603	
onet.org.ai	Tool	SawGuides	Saw guides	Saw guides	23231102	
onet.org.ai	Tool	SelfStoppingLevels	Self-stopping levels	Self-stopping levels	27111802	
onet.org.ai	Tool	Shapers	Shapers	Shapers	27111903	
onet.org.ai	Tool	Snips	Snips	Snips	27111519	
onet.org.ai	Tool	TrimRouters	Trim routers	Trim routers	27112707	
onet.org.ai	Tool	Visible_Beam_Laser_Levels	Visible beam laser levels	Visible beam laser levels	27111802	
onet.org.ai	Tool	WallLiftingJacks	Wall-lifting jacks	Wall-lifting jacks	24101612	
onet.org.ai	Tool	WoodFiles	Wood files	Wood files	27111928	
onet.org.ai	Tool	WorkBoots	Work boots	Work boots	46181604	
onet.org.ai	Tool	WormDriveSaws	Worm-drive saws	Worm-drive saws	27112709	
onet.org.ai	Tool	AirUnderlaymentStaplers	Air underlayment staplers	Air underlayment staplers	27112401	
onet.org.ai	Tool	ButaneGlueGuns	Butane glue guns	Butane glue guns	27112719	
onet.org.ai	Tool	CarpetAwls	Carpet awls	Carpet awls	27112302	
onet.org.ai	Tool	CarpetBaseCutters	Carpet base cutters	Carpet base cutters	27111506	
onet.org.ai	Tool	CarpetClamps	Carpet clamps	Carpet clamps	27112132	
onet.org.ai	Tool	CarpetGripperspullers	Carpet grippers/pullers	Carpet grippers/pullers	27112720	
onet.org.ai	Tool	CarpetSeamSteamers	Carpet seam steamers	Carpet seam steamers	47111601	
onet.org.ai	Tool	CarpetShears	Carpet shears	Carpet shears	27111506	
onet.org.ai	Tool	CarpetTrolleys	Carpet trolleys	Carpet trolleys	24101504	
onet.org.ai	Tool	CarpetTuckingTools	Carpet tucking tools	Carpet tucking tools	27112124	
onet.org.ai	Tool	ConcreteNailDrivers	Concrete nail drivers	Concrete nail drivers	27112716	
onet.org.ai	Tool	Cool_Tip_Glue_Guns	Cool tip glue guns	Cool tip glue guns	27112719	
onet.org.ai	Tool	CoveBaseGuns	Cove base guns	Cove base guns	27112719	
onet.org.ai	Tool	CushionBackCutters	Cushion back cutters	Cushion back cutters	27111506	
onet.org.ai	Tool	CushionLockCutters	Cushion lock cutters	Cushion lock cutters	27111506	
onet.org.ai	Tool	DoorPinTools	Door pin tools	Door pin tools	27111712	
onet.org.ai	Tool	EdgeBindingStaplers	Edge-binding staplers	Edge-binding staplers	27112401	
onet.org.ai	Tool	ElectricCarpetTackers	Electric carpet tackers	Electric carpet tackers	27112711	
onet.org.ai	Tool	ElectricGlueGuns	Electric glue guns	Electric glue guns	27112719	
onet.org.ai	Tool	FloorScraperBlades	Floor scraper blades	Floor scraper blades	27111501	
onet.org.ai	Tool	FurnitureSkids	Furniture skids	Furniture skids	56101902	
onet.org.ai	Tool	HammerTackers	Hammer tackers	Hammer tackers	27112401	
onet.org.ai	Tool	Heavy_Duty_Electric_Staplers	Heavy duty electric staplers	Heavy duty electric staplers	27112401	
onet.org.ai	Tool	HexagonBitAdaptors	Hexagon bit adaptors	Hexagon bit adaptors	27112809	
onet.org.ai	Tool	HookedBlades	Hooked blades	Hooked blades	27111501	
onet.org.ai	Tool	JambSaws	Jamb saws	Jamb saws	27112709	
onet.org.ai	Tool	KneeKickers	Knee kickers	Knee kickers	27112124	
onet.org.ai	Tool	LoopPileCutters	Loop pile cutters	Loop pile cutters	27111506	
onet.org.ai	Tool	MoldingLifterBars	Molding lifter bars	Molding lifter bars	27112502	
onet.org.ai	Tool	MultipurposeTrimmers	Multipurpose trimmers	Multipurpose trimmers	27111503	
onet.org.ai	Tool	NailDrivingGuns	Nail driving guns	Nail driving guns	27131506	
onet.org.ai	Tool	NappingShears	Napping shears	Napping shears	27111506	
onet.org.ai	Tool	PowerCarpetStretchers	Power carpet stretchers	Power carpet stretchers	27112720	
onet.org.ai	Tool	Round_Corner_Carpet_Blades	Round corner carpet blades	Round corner carpet blades	27111501	
onet.org.ai	Tool	RowSeparators	Row separators	Row separators	27113103	
onet.org.ai	Tool	SeamCutters	Seam cutters	Seam cutters	27111506	
onet.org.ai	Tool	SeamSqueezers	Seam squeezers	Seam squeezers	27112124	
onet.org.ai	Tool	SpiralDrillBits	Spiral drill bits	Spiral drill bits	27112845	
onet.org.ai	Tool	Square_Corner_Carpet_Blades	Square corner carpet blades	Square corner carpet blades	27111501	
onet.org.ai	Tool	StairClaws	Stair claws	Stair claws	27112124	
onet.org.ai	Tool	StairwayStretchers	Stairway stretchers	Stairway stretchers	27112124	
onet.org.ai	Tool	StandupCutters	Standup cutters	Standup cutters	27111506	
onet.org.ai	Tool	SteamingIrons	Steaming irons	Steaming irons	47111601	
onet.org.ai	Tool	StripCutterBlades	Strip cutter blades	Strip cutter blades	27111501	
onet.org.ai	Tool	StripCutters	Strip cutters	Strip cutters	27111506	
onet.org.ai	Tool	SwitchbladeTrowels	Switchblade trowels	Switchblade trowels	27112201	
onet.org.ai	Tool	SwivelLockStretchers	Swivel-lock stretchers	Swivel-lock stretchers	27112124	
onet.org.ai	Tool	TacklessCutterBlades	Tackless cutter blades	Tackless cutter blades	27111501	
onet.org.ai	Tool	ToeKickSaws	Toe kick saws	Toe kick saws	27112709	
onet.org.ai	Tool	TrimmerCarpetBlades	Trimmer carpet blades	Trimmer carpet blades	27111501	
onet.org.ai	Tool	TuckingTrimmers	Tucking trimmers	Tucking trimmers	27111503	
onet.org.ai	Tool	TurningTools	Turning tools	Turning tools	27112124	
onet.org.ai	Tool	Ultraviolet_Uv_Seam_Inspection_Lights	Ultraviolet UV seam inspection lights	Ultraviolet UV seam inspection lights	39101616	
onet.org.ai	Tool	UndercutSaws	Undercut saws	Undercut saws	27112709	
onet.org.ai	Tool	WallTrimmers	Wall trimmers	Wall trimmers	27111503	
onet.org.ai	Tool	AdhesiveSpreaders	Adhesive spreaders	Adhesive spreaders	27111909	
onet.org.ai	Tool	AdhesiveSyringes	Adhesive syringes	Adhesive syringes	27112719	
onet.org.ai	Tool	AdjustableWedges	Adjustable wedges	Adjustable wedges	27112504	
onet.org.ai	Tool	ApplianceSliders	Appliance sliders	Appliance sliders	31162703	
onet.org.ai	Tool	Automatic_Plasma_Arc_Welding_Machines	Automatic plasma arc welding machines	Automatic plasma arc welding machines	23271404	
onet.org.ai	Tool	BarScribers	Bar scribers	Bar scribers	27112303	
onet.org.ai	Tool	BaseMoldingLifters	Base molding lifters	Base molding lifters	27112502	
onet.org.ai	Tool	BroadKnives	Broad knives	Broad knives	27111502	
onet.org.ai	Tool	ChalkLineMarkers	Chalk line markers	Chalk line markers	27112304	
onet.org.ai	Tool	ClawClamps	Claw clamps	Claw clamps	27112103	
onet.org.ai	Tool	ConcreteFloorGrinders	Concrete floor grinders	Concrete floor grinders	27112704	
onet.org.ai	Tool	CornerTemplates	Corner templates	Corner templates	44111809	
onet.org.ai	Tool	CoveBaseShears	Cove base shears	Cove base shears	27111506	
onet.org.ai	Tool	DolphinKnives	Dolphin knives	Dolphin knives	27111502	
onet.org.ai	Tool	FloorCaulkingGuns	Floor caulking guns	Floor caulking guns	27112906	
onet.org.ai	Tool	FloorSanders	Floor sanders	Floor sanders	27112708	
onet.org.ai	Tool	FloorStrippingMachines	Floor stripping machines	Floor stripping machines	47121611	
onet.org.ai	Tool	FlooringEdgeCutters	Flooring edge cutters	Flooring edge cutters	27111503	
onet.org.ai	Tool	FlooringKneePads	Flooring knee pads	Flooring knee pads	46181505	
onet.org.ai	Tool	FlooringScrewGuns	Flooring screw guns	Flooring screw guns	27112710	
onet.org.ai	Tool	FlooringStaplers	Flooring staplers	Flooring staplers	27112401	
onet.org.ai	Tool	FlooringUtilityKnives	Flooring utility knives	Flooring utility knives	27111503	
onet.org.ai	Tool	GaugeRakes	Gauge rakes	Gauge rakes	22101905	
onet.org.ai	Tool	GroovingTools	Grooving tools	Grooving tools	27111901	
onet.org.ai	Tool	GroutSponges	Grout sponges	Grout sponges	47131603	
onet.org.ai	Tool	GuillotineShears	Guillotine shears	Guillotine shears	27111506	
onet.org.ai	Tool	HandGroovers	Hand groovers	Hand groovers	27112203	
onet.org.ai	Tool	HeatWeldingNozzles	Heat welding nozzles	Heat welding nozzles	27112717	
onet.org.ai	Tool	HotAirGuns	Hot air guns	Hot air guns	27112717	
onet.org.ai	Tool	LaminateFiles	Laminate files	Laminate files	27111937	
onet.org.ai	Tool	LaminateShears	Laminate shears	Laminate shears	27111506	
onet.org.ai	Tool	LaserSquares	Laser squares	Laser squares	27111803	
onet.org.ai	Tool	LinoleumDollies	Linoleum dollies	Linoleum dollies	24101503	
onet.org.ai	Tool	LinoleumKnives	Linoleum knives	Linoleum knives	27111503	
onet.org.ai	Tool	LinoleumRollers	Linoleum rollers	Linoleum rollers	30161508	
onet.org.ai	Tool	MaterialCarts	Material carts	Material carts	24101501	
onet.org.ai	Tool	MaterialDollies	Material dollies	Material dollies	24101503	
onet.org.ai	Tool	MovingStraps	Moving straps	Moving straps	24101611	
onet.org.ai	Tool	NailDrivingBars	Nail driving bars	Nail driving bars	27111602	
onet.org.ai	Tool	NotchedTrowels	Notched trowels	Notched trowels	27112201	
onet.org.ai	Tool	PneumaticCoilNailers	Pneumatic coil nailers	Pneumatic coil nailers	27112716	
onet.org.ai	Tool	PowerGroovers	Power groovers	Power groovers	27112707	
