url	ns	type	id	name	description	code	domainIncludes	rangeIncludes	sourceUrl
https://schema.org.ai/serviceLocation	schema.org.ai	Property	serviceLocation	serviceLocation	The location (e.g. civic structure, local business, etc.) where a person can go to access the service.	serviceLocation	ServiceChannel	Place	serviceLocation
https://schema.org.ai/codeRepository	schema.org.ai	Property	codeRepository	codeRepository	Link to the repository where the un-compiled, human readable code and related code is located (SVN, GitHub, CodePlex).	codeRepository	SoftwareSourceCode	URL	codeRepository
https://schema.org.ai/buyer	schema.org.ai	Property	buyer	buyer	A sub property of participant. The participant/person/organization that bought the object.	buyer	SellAction	Person,Organization	buyer
https://schema.org.ai/telephone	schema.org.ai	Property	telephone	telephone	The telephone number.	telephone	Organization,ContactPoint,Person,Place	Text	telephone
https://schema.org.ai/childMaxAge	schema.org.ai	Property	childMaxAge	childMaxAge	Maximal age of the child.	childMaxAge	ParentAudience	Number	childMaxAge
https://schema.org.ai/verificationFactCheckingPolicy	schema.org.ai	Property	verificationFactCheckingPolicy	verificationFactCheckingPolicy	Disclosure about verification and fact-checking processes for a [[NewsMediaOrganization]] or other fact-checking [[Organization]].	verificationFactCheckingPolicy	NewsMediaOrganization	CreativeWork,URL	verificationFactCheckingPolicy
https://schema.org.ai/diseasePreventionInfo	schema.org.ai	Property	diseasePreventionInfo	diseasePreventionInfo	Information about disease prevention.	diseasePreventionInfo	SpecialAnnouncement	URL,WebContent	diseasePreventionInfo
https://schema.org.ai/fuelEfficiency	schema.org.ai	Property	fuelEfficiency	fuelEfficiency	The distance traveled per unit of fuel used; most commonly miles per gallon (mpg) or kilometers per liter (km/L).\n\n* Note 1: There are unfortunately no standard unit codes for miles per gallon or kilometers per liter. Use [[unitText]] to indicate the unit of measurement, e.g. mpg or km/L.\n* Note 2: There are two ways of indicating the fuel consumption, [[fuelConsumption]] (e.g. 8 liters per 100 km) and [[fuelEfficiency]] (e.g. 30 miles per gallon). They are reciprocal.\n* Note 3: Often, the absolute value is useful only when related to driving speed ("at 80 km/h") or usage pattern ("city traffic"). You can use [[valueReference]] to link the value for the fuel economy to another value.	fuelEfficiency	Vehicle	QuantitativeValue	fuelEfficiency
https://schema.org.ai/unnamedSourcesPolicy	schema.org.ai	Property	unnamedSourcesPolicy	unnamedSourcesPolicy	For an [[Organization]] (typically a [[NewsMediaOrganization]]), a statement about policy on use of unnamed sources and the decision process required.	unnamedSourcesPolicy	NewsMediaOrganization,Organization	CreativeWork,URL	unnamedSourcesPolicy
https://schema.org.ai/releaseOf	schema.org.ai	Property	releaseOf	releaseOf	The album this is a release of.	releaseOf	MusicRelease	MusicAlbum	releaseOf
https://schema.org.ai/isProprietary	schema.org.ai	Property	isProprietary	isProprietary	True if this item's name is a proprietary/brand name (vs. generic name).	isProprietary	DietarySupplement,Drug	Boolean	isProprietary
https://schema.org.ai/timeToComplete	schema.org.ai	Property	timeToComplete	timeToComplete	The expected length of time to complete the program if attending full-time.	timeToComplete	EducationalOccupationalProgram	Duration	timeToComplete
https://schema.org.ai/acceptedOffer	schema.org.ai	Property	acceptedOffer	acceptedOffer	The offer(s) -- e.g., product, quantity and price combinations -- included in the order.	acceptedOffer	Order	Offer	acceptedOffer
https://schema.org.ai/publishedOn	schema.org.ai	Property	publishedOn	publishedOn	A broadcast service associated with the publication event.	publishedOn	PublicationEvent	BroadcastService	publishedOn
https://schema.org.ai/representativeOfPage	schema.org.ai	Property	representativeOfPage	representativeOfPage	Indicates whether this image is representative of the content of the page.	representativeOfPage	ImageObject	Boolean	representativeOfPage
https://schema.org.ai/printColumn	schema.org.ai	Property	printColumn	printColumn	The number of the column in which the NewsArticle appears in the print edition.	printColumn	NewsArticle	Text	printColumn
https://schema.org.ai/vehicleModelDate	schema.org.ai	Property	vehicleModelDate	vehicleModelDate	The release date of a vehicle model (often used to differentiate versions of the same make and model).	vehicleModelDate	Vehicle	Date	vehicleModelDate
https://schema.org.ai/liveBlogUpdate	schema.org.ai	Property	liveBlogUpdate	liveBlogUpdate	An update to the LiveBlog.	liveBlogUpdate	LiveBlogPosting	BlogPosting	liveBlogUpdate
https://schema.org.ai/dateReceived	schema.org.ai	Property	dateReceived	dateReceived	The date/time the message was received if a single recipient exists.	dateReceived	Message	DateTime	dateReceived
https://schema.org.ai/slogan	schema.org.ai	Property	slogan	slogan	A slogan or motto associated with the item.	slogan	Service,Place,Product,Organization,Brand	Text	slogan
https://schema.org.ai/sodiumContent	schema.org.ai	Property	sodiumContent	sodiumContent	The number of milligrams of sodium.	sodiumContent	NutritionInformation	Mass	sodiumContent
https://schema.org.ai/coursePrerequisites	schema.org.ai	Property	coursePrerequisites	coursePrerequisites	Requirements for taking the Course. May be completion of another [[Course]] or a textual description like "permission of instructor". Requirements may be a pre-requisite competency, referenced using [[AlignmentObject]].	coursePrerequisites	Course	Course,AlignmentObject,Text	coursePrerequisites
https://schema.org.ai/chemicalComposition	schema.org.ai	Property	chemicalComposition	chemicalComposition	The chemical composition describes the identity and relative ratio of the chemical elements that make up the substance.	chemicalComposition	ChemicalSubstance	Text	chemicalComposition
https://schema.org.ai/overdosage	schema.org.ai	Property	overdosage	overdosage	Any information related to overdose on a drug, including signs or symptoms, treatments, contact information for emergency response.	overdosage	Drug	Text	overdosage
https://schema.org.ai/purchaseType	schema.org.ai	Property	purchaseType	purchaseType	Optional. The type of purchase the consumer must make in order to qualify for this incentive.	purchaseType	FinancialIncentive	PurchaseType	purchaseType
https://schema.org.ai/energyEfficiencyScaleMin	schema.org.ai	Property	energyEfficiencyScaleMin	energyEfficiencyScaleMin	Specifies the least energy efficient class on the regulated EU energy consumption scale for the product category a product belongs to. For example, energy consumption for televisions placed on the market after January 1, 2020 is scaled from D to A+++.	energyEfficiencyScaleMin	EnergyConsumptionDetails	EUEnergyEfficiencyEnumeration	energyEfficiencyScaleMin
https://schema.org.ai/award	schema.org.ai	Property	award	award	An award won by or for this item.	award	Service,Product,CreativeWork,Person,Organization	Text	award
https://schema.org.ai/composer	schema.org.ai	Property	composer	composer	The person or organization who wrote a composition, or who is the composer of a work performed at some event.	composer	MusicComposition,Event	Organization,Person	composer
https://schema.org.ai/afterMedia	schema.org.ai	Property	afterMedia	afterMedia	A media object representing the circumstances after performing this direction.	afterMedia	HowToDirection	URL,MediaObject	afterMedia
https://schema.org.ai/bookingTime	schema.org.ai	Property	bookingTime	bookingTime	The date and time the reservation was booked.	bookingTime	Reservation	DateTime	bookingTime
https://schema.org.ai/breastfeedingWarning	schema.org.ai	Property	breastfeedingWarning	breastfeedingWarning	Any precaution, guidance, contraindication, etc. related to this drug's use by breastfeeding mothers.	breastfeedingWarning	Drug	Text	breastfeedingWarning
https://schema.org.ai/children	schema.org.ai	Property	children	children	A child of the person.	children	Person	Person	children
https://schema.org.ai/resultReview	schema.org.ai	Property	resultReview	resultReview	A sub property of result. The review that resulted in the performing of the action.	resultReview	ReviewAction	Review	resultReview
https://schema.org.ai/isBasedOn	schema.org.ai	Property	isBasedOn	isBasedOn	A resource from which this work is derived or from which it is a modification or adaptation.	isBasedOn	CreativeWork	Product,CreativeWork,URL	isBasedOn
https://schema.org.ai/workPresented	schema.org.ai	Property	workPresented	workPresented	The movie presented during this event.	workPresented	ScreeningEvent	Movie	workPresented
https://schema.org.ai/orderItemStatus	schema.org.ai	Property	orderItemStatus	orderItemStatus	The current status of the order item.	orderItemStatus	OrderItem	OrderStatus	orderItemStatus
https://schema.org.ai/readonlyValue	schema.org.ai	Property	readonlyValue	readonlyValue	Whether or not a property is mutable.  Default is false. Specifying this for a property that also has a value makes it act similar to a "hidden" input in an HTML form.	readonlyValue	PropertyValueSpecification	Boolean	readonlyValue
https://schema.org.ai/departureTerminal	schema.org.ai	Property	departureTerminal	departureTerminal	Identifier of the flight's departure terminal.	departureTerminal	Flight	Text	departureTerminal
https://schema.org.ai/trackingUrl	schema.org.ai	Property	trackingUrl	trackingUrl	Tracking url for the parcel delivery.	trackingUrl	ParcelDelivery	URL	trackingUrl
https://schema.org.ai/weight	schema.org.ai	Property	weight	weight	The weight of the product or person.	weight	ShippingConditions,VisualArtwork,Person,Product,OfferShippingDetails	QuantitativeValue,Mass	weight
https://schema.org.ai/code	schema.org.ai	Property	code	code	A medical code for the entity, taken from a controlled vocabulary or ontology such as ICD-9, DiseasesDB, MeSH, SNOMED-CT, RxNorm, etc.	code	MedicalEntity	MedicalCode	code
https://schema.org.ai/qualifications	schema.org.ai	Property	qualifications	qualifications	Specific qualifications required for this role or Occupation.	qualifications	Occupation,JobPosting	EducationalOccupationalCredential,Text	qualifications
https://schema.org.ai/mpn	schema.org.ai	Property	mpn	mpn	The Manufacturer Part Number (MPN) of the product, or the product to which the offer refers.	mpn	Demand,Offer,Product	Text	mpn
https://schema.org.ai/firstPerformance	schema.org.ai	Property	firstPerformance	firstPerformance	The date and place the work was first performed.	firstPerformance	MusicComposition	Event	firstPerformance
https://schema.org.ai/transcript	schema.org.ai	Property	transcript	transcript	If this MediaObject is an AudioObject or VideoObject, the transcript of that object.	transcript	AudioObject,VideoObject	Text	transcript
