ns	from	to	predicate	reverse	commodityTitle
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Laserprinters	usesTool	usedByOccupation	43212105
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Rangefinders	usesTool	usedByOccupation	41111603
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Theodolites	usesTool	usedByOccupation	41114204
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Paramagneticsusceptibilityanalyzers	usesTool	usedByOccupation	41113112
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Mainframecomputers	usesTool	usedByOccupation	43211512
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Compasses	usesTool	usedByOccupation	44111803
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Draftingkitsorsets	usesTool	usedByOccupation	44111812
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Massspectrometers	usesTool	usedByOccupation	41115404
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Wateranalyzers	usesTool	usedByOccupation	41113319
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Microscopeslides	usesTool	usedByOccupation	41122601
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Portabledatainputterminals	usesTool	usedByOccupation	43211715
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Pestleormortars	usesTool	usedByOccupation	41101702
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Laboratoryboxfurnaces	usesTool	usedByOccupation	41104601
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Penetrometers	usesTool	usedByOccupation	41113904
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_Polarizingmicroscopes	usesTool	usedByOccupation	41111725
onet.org.ai	https://onet.org.ai/Occupation/19-204200	https://onet.org.ai/Tool/19-204200_pHmeters	usesTool	usedByOccupation	41115603
