url	ns	type	id	code	name	description	annualMean	annualMedian	annual10th	annual25th	annual75th	annual90th	hourlyMean	hourlyMedian	matchedOnet	digital
https://onet.org.ai/Wage/Film	onet.org.ai	Wage	Film	274031	Camera Operators, Television, Video, and Film		79870	68810	36240	48060	102400	131420	38.4	33.08	true	
https://onet.org.ai/Wage/VideoEditors	onet.org.ai	Wage	VideoEditors	274032	Film and Video Editors		83530	70980	39170	50230	101570	145900	40.16	34.12	true	
https://onet.org.ai/Wage/CommunicationEquipmentWorkersAllOther	onet.org.ai	Wage	CommunicationEquipmentWorkersAllOther	274099	Media and Communication Equipment Workers, All Other		78350	67190	35670	48490	102650	133650	37.67	32.3	true	
https://onet.org.ai/Wage/HealthcarePractitionersandTechnicalOccupations	onet.org.ai	Wage	HealthcarePractitionersandTechnicalOccupations	290000	Healthcare Practitioners and Technical Occupations		105220	83090	43940	61680	118400	169250	50.59	39.95	false	
https://onet.org.ai/Wage/HealthcareDiagnosingorTreatingPractitioners	onet.org.ai	Wage	HealthcareDiagnosingorTreatingPractitioners	291000	Healthcare Diagnosing or Treating Practitioners		128550	101370	66160	80170	134700	212870	61.8	48.74	false	
https://onet.org.ai/Wage/Chiropractors	onet.org.ai	Wage	Chiropractors	291011	Chiropractors		91830	79000	44780	59320	104000	149990	44.15	37.98	true	
https://onet.org.ai/Wage/Dentists	onet.org.ai	Wage	Dentists	291020	Dentists		207750	179210	84740	127660			99.88	86.16	false	
https://onet.org.ai/Wage/DentistsGeneral	onet.org.ai	Wage	DentistsGeneral	291021	Dentists, General		196100	172790	83860	126090	220380		94.28	83.07	true	
https://onet.org.ai/Wage/MaxillofacialSurgeons	onet.org.ai	Wage	MaxillofacialSurgeons	291022	Oral and Maxillofacial Surgeons		360240		82960	236780			173.19		true	
https://onet.org.ai/Wage/Orthodontists	onet.org.ai	Wage	Orthodontists	291023	Orthodontists		254620		98560	137320			122.41		true	
https://onet.org.ai/Wage/Prosthodontists	onet.org.ai	Wage	Prosthodontists	291024	Prosthodontists		258660		97370	232000			124.36		true	
https://onet.org.ai/Wage/DentistsAllOtherSpecialists	onet.org.ai	Wage	DentistsAllOtherSpecialists	291029	Dentists, All Other Specialists		246530	225770	75360	172780			118.52	108.54	true	
https://onet.org.ai/Wage/Nutritionists	onet.org.ai	Wage	Nutritionists	291031	Dietitians and Nutritionists		74770	73850	48830	61260	85200	101760	35.95	35.5	true	
https://onet.org.ai/Wage/Optometrists	onet.org.ai	Wage	Optometrists	291041	Optometrists		140940	134830	70060	103310	163710	203210	67.76	64.82	true	
https://onet.org.ai/Wage/Pharmacists	onet.org.ai	Wage	Pharmacists	291051	Pharmacists		137210	137480	86930	127250	158620	172040	65.97	66.1	true	
https://onet.org.ai/Wage/AnesthesiologistAssistants	onet.org.ai	Wage	AnesthesiologistAssistants	291071	Anesthesiologist Assistants		136900	133260	95240	113770	160160	182200	65.82	64.07	true	
https://onet.org.ai/Wage/Podiatrists	onet.org.ai	Wage	Podiatrists	291081	Podiatrists		163960	152800	57500	91130	217960		78.83	73.46	true	
https://onet.org.ai/Wage/Therapists	onet.org.ai	Wage	Therapists	291120	Therapists		95220	95010	61810	77190	108640	130070	45.78	45.68	false	
https://onet.org.ai/Wage/VisionRehabilitationTherapists	onet.org.ai	Wage	VisionRehabilitationTherapists	291122	Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists		98240	98340	67090	80490	110460	129830	47.23	47.28	true	
https://onet.org.ai/Wage/PhysicalTherapists	onet.org.ai	Wage	PhysicalTherapists	291123	Physical Therapists		102400	101020	74420	83470	117190	132500	49.23	48.57	true	
https://onet.org.ai/Wage/RadiationTherapists	onet.org.ai	Wage	RadiationTherapists	291124	Radiation Therapists		110820	101990	77860	86520	120360	141550	53.28	49.03	true	
https://onet.org.ai/Wage/RecreationalTherapists	onet.org.ai	Wage	RecreationalTherapists	291125	Recreational Therapists		65350	60280	39520	48230	77680	96600	31.42	28.98	true	
https://onet.org.ai/Wage/RespiratoryTherapists	onet.org.ai	Wage	RespiratoryTherapists	291126	Respiratory Therapists		84260	80450	61900	68410	95530	108820	40.51	38.68	true	
https://onet.org.ai/Wage/SpeechLanguagePathologists	onet.org.ai	Wage	SpeechLanguagePathologists	291127	Speech-Language Pathologists		95840	95410	60480	75310	112510	132850	46.08	45.87	true	
https://onet.org.ai/Wage/ExercisePhysiologists	onet.org.ai	Wage	ExercisePhysiologists	291128	Exercise Physiologists		59620	58160	40930	48650	65430	79830	28.66	27.96	true	
https://onet.org.ai/Wage/MusicTherapists	onet.org.ai	Wage	MusicTherapists	291129	Music Therapists		73800	65010	38840	49510	85010	120050	35.48	31.26	true	
https://onet.org.ai/Wage/Veterinarians	onet.org.ai	Wage	Veterinarians	291131	Veterinarians		140270	125510	70350	98420	161610	212890	67.44	60.34	true	
https://onet.org.ai/Wage/ClinicalNurseSpecialists	onet.org.ai	Wage	ClinicalNurseSpecialists	291141	Clinical Nurse Specialists		98430	93600	66030	78610	107960	135320	47.32	45	true	
https://onet.org.ai/Wage/NurseAnesthetists	onet.org.ai	Wage	NurseAnesthetists	291151	Nurse Anesthetists		231700	223210	137230	187110			111.39	107.31	true	
https://onet.org.ai/Wage/NurseMidwives	onet.org.ai	Wage	NurseMidwives	291161	Nurse Midwives		128110	128790	74670	104260	146520	177040	61.59	61.92	true	
https://onet.org.ai/Wage/NursePractitioners	onet.org.ai	Wage	NursePractitioners	291171	Nurse Practitioners		132000	129210	97960	109940	149570	169950	63.46	62.12	true	
https://onet.org.ai/Wage/Audiologists	onet.org.ai	Wage	Audiologists	291181	Audiologists		95320	92120	61930	76440	109330	129830	45.83	44.29	true	
https://onet.org.ai/Wage/Physicians	onet.org.ai	Wage	Physicians	291210	Physicians		272320		72540	138460			130.92		false	
https://onet.org.ai/Wage/Anesthesiologists	onet.org.ai	Wage	Anesthesiologists	291211	Anesthesiologists		336640		124450	186680			161.85		true	
https://onet.org.ai/Wage/Cardiologists	onet.org.ai	Wage	Cardiologists	291212	Cardiologists		432490		119970	230100			207.93		true	
https://onet.org.ai/Wage/Dermatologists	onet.org.ai	Wage	Dermatologists	291213	Dermatologists		347810		118540	172510			167.22		true	
https://onet.org.ai/Wage/EmergencyMedicinePhysicians	onet.org.ai	Wage	EmergencyMedicinePhysicians	291214	Emergency Medicine Physicians		320700		114680	181070			154.19		true	
https://onet.org.ai/Wage/FamilyMedicinePhysicians	onet.org.ai	Wage	FamilyMedicinePhysicians	291215	Family Medicine Physicians		256830	238380	81330	167580			123.47	114.61	true	
https://onet.org.ai/Wage/GeneralInternalMedicinePhysicians	onet.org.ai	Wage	GeneralInternalMedicinePhysicians	291216	General Internal Medicine Physicians		262710	236350	70100	135240			126.31	113.63	true	
https://onet.org.ai/Wage/Neurologists	onet.org.ai	Wage	Neurologists	291217	Neurologists		286310		83500	140970			137.65		true	
https://onet.org.ai/Wage/Gynecologists	onet.org.ai	Wage	Gynecologists	291218	Obstetricians and Gynecologists		281130		94750	188130			135.16		true	
https://onet.org.ai/Wage/PediatriciansGeneral	onet.org.ai	Wage	PediatriciansGeneral	291221	Pediatricians, General		222340	210130	96240	159510			106.89	101.03	true	
https://onet.org.ai/Wage/PhysiciansPathologists	onet.org.ai	Wage	PhysiciansPathologists	291222	Physicians, Pathologists		266020		83930	165940			127.89		true	
https://onet.org.ai/Wage/Psychiatrists	onet.org.ai	Wage	Psychiatrists	291223	Psychiatrists		269120		77360	141290			129.39		true	
https://onet.org.ai/Wage/Radiologists	onet.org.ai	Wage	Radiologists	291224	Radiologists		359820		82810	204330			172.99		true	
https://onet.org.ai/Wage/SportsMedicinePhysicians	onet.org.ai	Wage	SportsMedicinePhysicians	291229	Sports Medicine Physicians		253470		66860	95080			121.86		true	
https://onet.org.ai/Wage/Surgeons	onet.org.ai	Wage	Surgeons	291240	Surgeons		354760		81870	180340			170.56		false	
https://onet.org.ai/Wage/Pediatric	onet.org.ai	Wage	Pediatric	291241	Ophthalmologists, Except Pediatric		365060		83390	209730			175.51		true	
https://onet.org.ai/Wage/PediatricSurgeons	onet.org.ai	Wage	PediatricSurgeons	291243	Pediatric Surgeons		450810		189720				216.74		true	
https://onet.org.ai/Wage/SurgeonsAllOther	onet.org.ai	Wage	SurgeonsAllOther	291249	Surgeons, All Other		371280		77290	139070			178.5		true	
https://onet.org.ai/Wage/MiscellaneousHealthcareDiagnosingorTreatingPractitioners	onet.org.ai	Wage	MiscellaneousHealthcareDiagnosingorTreatingPractitioners	291290	Miscellaneous Healthcare Diagnosing or Treating Practitioners		97910	94920	64720	79880	105250	126840	47.07	45.64	false	
https://onet.org.ai/Wage/Acupuncturists	onet.org.ai	Wage	Acupuncturists	291291	Acupuncturists		89750	78140	41840	54090	107120	158540	43.15	37.57	true	
https://onet.org.ai/Wage/DentalHygienists	onet.org.ai	Wage	DentalHygienists	291292	Dental Hygienists		93890	94260	66470	80060	102920	120060	45.14	45.32	true	
https://onet.org.ai/Wage/Orthoptists	onet.org.ai	Wage	Orthoptists	291299	Orthoptists		128680	113730	65210	83350	161350	194000	61.86	54.68	true	
https://onet.org.ai/Wage/HealthTechnologistsandTechnicians	onet.org.ai	Wage	HealthTechnologistsandTechnicians	292000	Health Technologists and Technicians		59310	54270	36380	42650	71510	87540	28.51	26.09	false	
https://onet.org.ai/Wage/ClinicalLaboratoryTechnologistsandTechnicians	onet.org.ai	Wage	ClinicalLaboratoryTechnologistsandTechnicians	292010	Clinical Laboratory Technologists and Technicians		65320	61890	38020	46580	80010	97990	31.41	29.75	false	
https://onet.org.ai/Wage/DiagnosticRelatedTechnologistsandTechnicians	onet.org.ai	Wage	DiagnosticRelatedTechnologistsandTechnicians	292030	Diagnostic Related Technologists and Technicians		83760	80660	50760	64600	99150	118500	40.27	38.78	false	
https://onet.org.ai/Wage/DiagnosticMedicalSonographers	onet.org.ai	Wage	DiagnosticMedicalSonographers	292032	Diagnostic Medical Sonographers		92550	89340	64760	78080	103630	123170	44.49	42.95	true	
https://onet.org.ai/Wage/NuclearMedicineTechnologists	onet.org.ai	Wage	NuclearMedicineTechnologists	292033	Nuclear Medicine Technologists		99690	97020	75570	83020	108190	128090	47.93	46.64	true	
https://onet.org.ai/Wage/MagneticResonanceImagingTechnologists	onet.org.ai	Wage	MagneticResonanceImagingTechnologists	292035	Magnetic Resonance Imaging Technologists		91020	88180	64910	78150	102440	121420	43.76	42.4	true	
https://onet.org.ai/Wage/MedicalDosimetrists	onet.org.ai	Wage	MedicalDosimetrists	292036	Medical Dosimetrists		141420	138110	103760	125600	157840	176360	67.99	66.4	true	
https://onet.org.ai/Wage/EmergencyMedicalTechniciansandParamedics	onet.org.ai	Wage	EmergencyMedicalTechniciansandParamedics	292040	Emergency Medical Technicians and Paramedics		50460	46350	33790	38240	58770	74760	24.26	22.28	false	
https://onet.org.ai/Wage/EmergencyMedicalTechnicians	onet.org.ai	Wage	EmergencyMedicalTechnicians	292042	Emergency Medical Technicians		35550	34330	25460	29580	38000	46630	17.09	16.51	true	
https://onet.org.ai/Wage/Paramedics	onet.org.ai	Wage	Paramedics	292043	Paramedics		60610	58410	40130	47920	68420	82420	29.14	28.08	true	
https://onet.org.ai/Wage/HealthPractitionerSupportTechnologistsandTechnicians	onet.org.ai	Wage	HealthPractitionerSupportTechnologistsandTechnicians	292050	Health Practitioner Support Technologists and Technicians		47370	45010	34730	37250	51710	64650	22.77	21.64	false	
https://onet.org.ai/Wage/DieteticTechnicians	onet.org.ai	Wage	DieteticTechnicians	292051	Dietetic Technicians		39560	37040	28280	32460	44290	53440	19.02	17.81	true	
https://onet.org.ai/Wage/PharmacyTechnicians	onet.org.ai	Wage	PharmacyTechnicians	292052	Pharmacy Technicians		44800	43460	35100	36920	48580	59450	21.54	20.9	true	
https://onet.org.ai/Wage/PsychiatricTechnicians	onet.org.ai	Wage	PsychiatricTechnicians	292053	Psychiatric Technicians		45000	42590	32980	37170	48910	60150	21.64	20.47	true	
https://onet.org.ai/Wage/SurgicalTechnologists	onet.org.ai	Wage	SurgicalTechnologists	292055	Surgical Technologists		65810	62830	43290	51740	77140	90700	31.64	30.21	true	
https://onet.org.ai/Wage/OphthalmicMedicalTechnicians	onet.org.ai	Wage	OphthalmicMedicalTechnicians	292057	Ophthalmic Medical Technicians		45360	44080	34210	37100	49730	60810	21.81	21.19	true	
https://onet.org.ai/Wage/LicensedVocationalNurses	onet.org.ai	Wage	LicensedVocationalNurses	292061	Licensed Practical and Licensed Vocational Nurses		64150	62340	47960	55220	73160	80510	30.84	29.97	true	
https://onet.org.ai/Wage/MedicalRecordsSpecialists	onet.org.ai	Wage	MedicalRecordsSpecialists	292072	Medical Records Specialists		55970	50250	35780	41600	64070	80950	26.91	24.16	true	
https://onet.org.ai/Wage/OpticiansDispensing	onet.org.ai	Wage	OpticiansDispensing	292081	Opticians, Dispensing		49970	46560	34470	37900	59680	73240	24.02	22.38	true	
https://onet.org.ai/Wage/MiscellaneousHealthTechnologistsandTechnicians	onet.org.ai	Wage	MiscellaneousHealthTechnologistsandTechnicians	292090	Miscellaneous Health Technologists and Technicians		58050	49600	37390	41650	64660	85560	27.91	23.84	false	
https://onet.org.ai/Wage/Prosthetists	onet.org.ai	Wage	Prosthetists	292091	Orthotists and Prosthetists		81330	78310	46220	59990	98880	118730	39.1	37.65	true	
https://onet.org.ai/Wage/HearingAidSpecialists	onet.org.ai	Wage	HearingAidSpecialists	292092	Hearing Aid Specialists		63930	61560	36950	47150	78110	91000	30.74	29.6	true	
https://onet.org.ai/Wage/PatientRepresentatives	onet.org.ai	Wage	PatientRepresentatives	292099	Patient Representatives		56370	48790	37290	40740	62280	81290	27.1	23.46	true	
https://onet.org.ai/Wage/OtherHealthcarePractitionersandTechnicalOccupations	onet.org.ai	Wage	OtherHealthcarePractitionersandTechnicalOccupations	299000	Other Healthcare Practitioners and Technical Occupations		70950	62820	39200	48950	84430	110140	34.11	30.2	false	
https://onet.org.ai/Wage/MedicalRegistrars	onet.org.ai	Wage	MedicalRegistrars	299021	Health Information Technologists and Medical Registrars		73410	67310	39120	48400	92410	112130	35.3	32.36	true	
https://onet.org.ai/Wage/MiscellaneousHealthPractitionersandTechnicalWorkers	onet.org.ai	Wage	MiscellaneousHealthPractitionersandTechnicalWorkers	299090	Miscellaneous Health Practitioners and Technical Workers		69940	61890	39330	49190	82170	108890	33.63	29.76	false	
https://onet.org.ai/Wage/AthleticTrainers	onet.org.ai	Wage	AthleticTrainers	299091	Athletic Trainers		63960	60250	45380	51590	70880	84100			true	
https://onet.org.ai/Wage/GeneticCounselors	onet.org.ai	Wage	GeneticCounselors	299092	Genetic Counselors		102890	98910	78680	87060	113220	137780	49.47	47.55	true	
https://onet.org.ai/Wage/SurgicalAssistants	onet.org.ai	Wage	SurgicalAssistants	299093	Surgical Assistants		67190	60290	39540	49140	80860	102390	32.3	28.99	true	
https://onet.org.ai/Wage/Midwives	onet.org.ai	Wage	Midwives	299099	Midwives		73200	64030	37220	45250	91000	127340	35.19	30.78	true	
https://onet.org.ai/Wage/HealthcareSupportOccupations	onet.org.ai	Wage	HealthcareSupportOccupations	310000	Healthcare Support Occupations		39650	37180	27980	33380	44850	51980	19.06	17.87	false	
https://onet.org.ai/Wage/HomeHealthandPersonalCareAidesandNursingAssistantsOrderliesandPsychiatricAides	onet.org.ai	Wage	HomeHealthandPersonalCareAidesandNursingAssistantsOrderliesandPsychiatricAides	311100	Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides		36690	35940	27050	31870	39950	46360	17.64	17.28	false	
https://onet.org.ai/Wage/HomeHealthandPersonalCareAides	onet.org.ai	Wage	HomeHealthandPersonalCareAides	311120	Home Health and Personal Care Aides		34990	34900	25600	30370	37980	44190	16.82	16.78	false	
https://onet.org.ai/Wage/NursingAssistantsOrderliesandPsychiatricAides	onet.org.ai	Wage	NursingAssistantsOrderliesandPsychiatricAides	311130	Nursing Assistants, Orderlies, and Psychiatric Aides		41290	39470	31400	36200	46070	50300	19.85	18.98	false	
https://onet.org.ai/Wage/NursingAssistants	onet.org.ai	Wage	NursingAssistants	311131	Nursing Assistants		41270	39530	31390	36260	46070	50140	19.84	19.01	true	
https://onet.org.ai/Wage/Orderlies	onet.org.ai	Wage	Orderlies	311132	Orderlies		40070	37700	31610	34850	43160	49570	19.27	18.12	true	
https://onet.org.ai/Wage/PsychiatricAides	onet.org.ai	Wage	PsychiatricAides	311133	Psychiatric Aides		43610	41590	30920	35930	48770	58530	20.97	20	true	
https://onet.org.ai/Wage/OccupationalTherapyandPhysicalTherapistAssistantsandAides	onet.org.ai	Wage	OccupationalTherapyandPhysicalTherapistAssistantsandAides	312000	Occupational Therapy and Physical Therapist Assistants and Aides		60070	61730	31410	41430	75130	83090	28.88	29.68	false	
https://onet.org.ai/Wage/OccupationalTherapyAssistantsandAides	onet.org.ai	Wage	OccupationalTherapyAssistantsandAides	312010	Occupational Therapy Assistants and Aides		66020	66050	38900	57200	76760	85360	31.74	31.76	false	
https://onet.org.ai/Wage/OccupationalTherapyAssistants	onet.org.ai	Wage	OccupationalTherapyAssistants	312011	Occupational Therapy Assistants		68540	68340	49070	59950	77340	86930	32.95	32.86	true	
https://onet.org.ai/Wage/OccupationalTherapyAides	onet.org.ai	Wage	OccupationalTherapyAides	312012	Occupational Therapy Aides		41850	37370	27970	34840	44190	65580	20.12	17.97	true	
https://onet.org.ai/Wage/PhysicalTherapistAssistantsandAides	onet.org.ai	Wage	PhysicalTherapistAssistantsandAides	312020	Physical Therapist Assistants and Aides		57990	60050	29880	37020	74310	82510	27.88	28.87	false	
https://onet.org.ai/Wage/PhysicalTherapistAssistants	onet.org.ai	Wage	PhysicalTherapistAssistants	312021	Physical Therapist Assistants		67160	65510	46020	58240	77270	87630	32.29	31.5	true	
