child	childCode	parent	parentCode	level
RentalOfRoadPassengerTransportationVehiclesWithOperator	521248	OtherTransitAndPassengerTransportationServicesByRoad	52124	Subclass→Class
RailPassengerTransportationServices	521311	RailPassengerTransportationServices	52131	Subclass→Class
WaterPassengerTransportationServicesExceptRentalWithOperator	521411	WaterPassengerTransportationServices	52141	Subclass→Class
RentalOfWaterTransportationEquipmentWithOperator	521412	WaterPassengerTransportationServices	52141	Subclass→Class
ScheduledAirPassengerTransportationServicesExceptWetAndDampLeasing	521511	AirPassengerTransportationServices	52151	Subclass→Class
AirPassengerCharterTransportationServices	521512	AirPassengerTransportationServices	52151	Subclass→Class
RentalAndLeasingOfPassengerAircraftWithOperatorOrCrewExceptChartering	521513	AirPassengerTransportationServices	52151	Subclass→Class
SightseeingServicesByRail	521611	ScenicAndSightseeingTourServices	52161	Subclass→Class
SightseeingServicesByBusesAndOtherGroundVehicles	521612	ScenicAndSightseeingTourServices	52161	Subclass→Class
SightseeingServicesByWater	521613	ScenicAndSightseeingTourServices	52161	Subclass→Class
SightseeingServicesByAir	521614	ScenicAndSightseeingTourServices	52161	Subclass→Class
RoadTransportationSupportServices	531111	RoadTransportationSupportServices	53111	Subclass→Class
MaintenanceAndRepairServicesForAutomobilesAndLightTrucks	531121	MotorVehicleMaintenanceAndRepairServices	53112	Subclass→Class
MaintenanceAndRepairServicesForMotorHomesTravelTrailersAndCampers	531122	MotorVehicleMaintenanceAndRepairServices	53112	Subclass→Class
MaintenanceAndRepairServicesForHeavyTrucksAndBuses	531123	MotorVehicleMaintenanceAndRepairServices	53112	Subclass→Class
RailTransportationSupportMaintenanceAndRepairServices	531211	RailTransportationSupportMaintenanceAndRepairServices	53121	Subclass→Class
WaterTransportationSupportMaintenanceAndRepairServices	531311	WaterTransportationSupportMaintenanceAndRepairServices	53131	Subclass→Class
AirTerminalServices	531411	AirTransportationSupportServices	53141	Subclass→Class
OtherAirTransportationSupportServices	531412	AirTransportationSupportServices	53141	Subclass→Class
AircraftMaintenanceAndRepairServices	531421	AircraftMaintenanceAndRepairServices	53142	Subclass→Class
FreightTransportationArrangementServices	531511	FreightTransportationArrangementAndCustomsBrokeringServices	53151	Subclass→Class
CustomsBrokeringServices	531512	FreightTransportationArrangementAndCustomsBrokeringServices	53151	Subclass→Class
OtherTransportationSupportServices	531521	OtherTransportationSupportServices	53152	Subclass→Class
GrainStorage	541111	GrainStorage	54111	Subclass→Class
WarehousingAndStorageServicesExceptGrainStorage	541121	WarehousingAndStorageServicesExceptGrainStorage	54112	Subclass→Class
LiveAnimalsAtWholesale	551111	FarmProductsAtWholesale	55111	Subclass→Class
OilseedsAndGrainsAtWholesale	551112	FarmProductsAtWholesale	55111	Subclass→Class
NurseryStockAndLivePlantsAtWholesale	551113	FarmProductsAtWholesale	55111	Subclass→Class
OtherFarmProductsAtWholesale	551114	FarmProductsAtWholesale	55111	Subclass→Class
PetroleumAndPetroleumProductsAtWholesale	551121	PetroleumAndPetroleumProductsAtWholesale	55112	Subclass→Class
FreshMeatAndMeatProductsExceptCannedAndFrozenAtWholesale	551131	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
DairyProductsExceptDriedCannedCondensedAndEvaporatedAtWholesale	551132	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
PoultryAndEggsAtWholesale	551133	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
FreshFishAndOtherFreshSeafoodAtWholesale	551134	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
FreshFruitAndVegetablesAtWholesale	551135	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
OtherFoodsAtWholesale	551136	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
NonAlcoholicBeveragesExceptCoffeeAndTeaAtWholesale	551137	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
AlcoholicBeveragesAtWholesale	551138	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
TobaccoProductsExceptRawTobaccoAndAccessoriesAndElectronicCigarettesAtWholesale	551139	FoodBeveragesAndTobaccoProductsAtWholesale	55113	Subclass→Class
ClothingAndFootwearAtWholesale	551141	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
JewelleryAndWatchesAtWholesale	551142	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
HomeFurnitureAndFurnishingsAtWholesale	551143	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
HouseholdAppliancesAtWholesale	551144	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
HomeEntertainmentEquipmentAtWholesale	551145	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
PublishedProductsAndRecordedMediaExceptSoftwareAtWholesale	551146	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
SportsEquipmentToysHobbyGoodsAndPhotographicEquipmentAtWholesale	551147	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
PharmaceuticalAndMedicinalProductsAtWholesale	551148	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
CosmeticsAndPersonalCareSuppliesAtWholesale	551149	PersonalAndHouseholdGoodsAtWholesale	55114	Subclass→Class
AutomobilesLightTrucksAndVansAtWholesale	551151	MotorVehiclesAndMotorVehiclePartsAndAccessoriesAtWholesale	55115	Subclass→Class
BusesMediumAndHeavyDutyTrucksAndTruckTractorsAtWholesale	551152	MotorVehiclesAndMotorVehiclePartsAndAccessoriesAtWholesale	55115	Subclass→Class
RecreationalAndOtherMotorVehiclesAtWholesale	551153	MotorVehiclesAndMotorVehiclePartsAndAccessoriesAtWholesale	55115	Subclass→Class
TiresAndTubesAtWholesale	551154	MotorVehiclesAndMotorVehiclePartsAndAccessoriesAtWholesale	55115	Subclass→Class
OtherNewAndUsedMotorVehiclePartsAndSuppliesAtWholesale	551155	MotorVehiclesAndMotorVehiclePartsAndAccessoriesAtWholesale	55115	Subclass→Class
LumberPlywoodAndMillworkAtWholesale	551161	BuildingMaterialsAndSuppliesAtWholesale	55116	Subclass→Class
ElectricalLightingAndCommunicationSuppliesAtWholesale	551162	BuildingMaterialsAndSuppliesAtWholesale	55116	Subclass→Class
PlumbingHeatingAndAirConditioningEquipmentAndSuppliesAtWholesale	551163	BuildingMaterialsAndSuppliesAtWholesale	55116	Subclass→Class
PaintGlassAndWallpaperAtWholesale	551164	BuildingMaterialsAndSuppliesAtWholesale	55116	Subclass→Class
HandToolsAndHardwareAtWholesale	551165	BuildingMaterialsAndSuppliesAtWholesale	55116	Subclass→Class
OtherBuildingSuppliesAtWholesale	551166	BuildingMaterialsAndSuppliesAtWholesale	55116	Subclass→Class
FarmAndLawnAndGardenMachineryAndEquipmentAndFarmSuppliesAtWholesale	551171	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
ConstructionAndForestryMachineryEquipmentAndSuppliesAtWholesale	551172	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
MiningAndOilAndGasWellMachineryEquipmentAndSuppliesAtWholesale	551173	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
OtherIndustrialMachineryEquipmentAndSuppliesAtWholesale	551174	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
ComputerComputerPeripheralsAndPackagedSoftwareExceptGameSoftwareAtWholesale	551175	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
ElectronicComponentsAndNavigationalAndCommunicationsEquipmentAndSuppliesAtWholesale	551176	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
OfficeCommercialAndServiceIndustryMachineryEquipmentAndSuppliesAtWholesale	551177	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
MedicalProfessionalAndIndustrialSafetyEquipmentAndSuppliesAtWholesale	551178	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
IndustrialEnginesBoatsAndOtherVehiclesAndTransportationEquipmentN.e.c.AtWholesale	551179	MachineryEquipmentAndSuppliesAtWholesale	55117	Subclass→Class
CrudeWoodPulpwoodWoodPulpAndWoodWasteAndScrapAtWholesale	551181	IntermediateProductsAtWholesale	55118	Subclass→Class
RecyclableScrapMetalAtWholesale	551182	IntermediateProductsAtWholesale	55118	Subclass→Class
RecyclablePaperAndPaperboardAtWholesale	551183	IntermediateProductsAtWholesale	55118	Subclass→Class
OtherRecyclableMaterialsAtWholesale	551184	IntermediateProductsAtWholesale	55118	Subclass→Class
FabricDryGoodsLeatherYarnAndThreadAtWholesale	551185	IntermediateProductsAtWholesale	55118	Subclass→Class
NonAgriculturalChemicalsAndPlasticAndRubberBasicProductsAtWholesale	551186	IntermediateProductsAtWholesale	55118	Subclass→Class
MetalOresAndConcentratesAndNonMetallicMineralsAtWholesale	551187	IntermediateProductsAtWholesale	55118	Subclass→Class
UnwroughtMetalsMetalBasicShapesAndMetalInOtherFormsN.e.c.AtWholesale	551188	IntermediateProductsAtWholesale	55118	Subclass→Class
SolidFuelsAtWholesale	551189	IntermediateProductsAtWholesale	55118	Subclass→Class
StationeryAndOtherOfficeSuppliesAtWholesale	551191	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
OtherPaperProductsAndDisposablePlasticProductsAtWholesale	551192	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
HouseholdIndustrialAndJanitorialSuppliesExceptChemicalsAndPaperProductsAtWholesale	551193	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
LuggageBriefcasesKnapsacksAndDuffelBagsAtWholesale	551194	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
PetFoodAtWholesale	551195	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
MiscellaneousPersonalAndHouseholdGoodsAtWholesale	551196	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
UsedProductsN.e.c.AtWholesale	551197	OtherGoodsN.e.c.AtWholesale	55119	Subclass→Class
CannabisSeedsAndVegetativePlantsAtWholesale	551211	CannabisProductsAtWholesale	55121	Subclass→Class
FreshAndDriedCannabisFloweringTopsIncludingLeavesAtWholesale	551212	CannabisProductsAtWholesale	55121	Subclass→Class
CannabisExtractsAndConcentratesAtWholesale	551213	CannabisProductsAtWholesale	55121	Subclass→Class
CannabisPureIntermediatesAtWholesale	551214	CannabisProductsAtWholesale	55121	Subclass→Class
CannabisInfusedEdibleProductsAtWholesale	551215	CannabisProductsAtWholesale	55121	Subclass→Class
OtherCannabisProductsN.e.c.AtWholesale	551219	CannabisProductsAtWholesale	55121	Subclass→Class
WholesaleTradeCommissions	552111	WholesaleTradeCommissions	55211	Subclass→Class
FreshFoodAtRetail	561111	FoodAndBeveragesAtRetail	56111	Subclass→Class
FrozenFoodPackagedFoodDryGoodsAndOtherFoodsN.e.c.AtRetail	561112	FoodAndBeveragesAtRetail	56111	Subclass→Class
SoftDrinksOtherBeveragesAndIceAtRetail	561114	FoodAndBeveragesAtRetail	56111	Subclass→Class
CannabisSeedsAndVegetativePlantsAtRetail	561131	CannabisProductsAtRetail	56113	Subclass→Class
FreshCannabisFloweringTopsIncludingLeavesAtRetail	561132	CannabisProductsAtRetail	56113	Subclass→Class
DriedCannabisFloweringTopsIncludingLeavesAtRetail	561133	CannabisProductsAtRetail	56113	Subclass→Class
CannabisExtractsAndConcentratesAtRetail	561134	CannabisProductsAtRetail	56113	Subclass→Class
CannabisInfusedEdibleProductsAtRetail	561136	CannabisProductsAtRetail	56113	Subclass→Class
OtherCannabisProductsN.e.c.AtRetail	561139	CannabisProductsAtRetail	56113	Subclass→Class
Men'sClothingAtRetail	561211	ClothingAtRetail	56121	Subclass→Class
Women'sClothingAtRetail	561212	ClothingAtRetail	56121	Subclass→Class
Children'sAndInfantClothingAtRetail	561213	ClothingAtRetail	56121	Subclass→Class
VestmentsCostumesAndNonBinaryAndGenderNeutralClothingAtRetail	561214	ClothingAtRetail	56121	Subclass→Class
JewelleryAndWatchesAtRetail	561231	JewelleryAndWatchesLuggageAndBriefcasesAtRetail	56123	Subclass→Class
LuggageBriefcasesKnapsacksAndDuffelBagsAtRetail	561232	JewelleryAndWatchesLuggageAndBriefcasesAtRetail	56123	Subclass→Class
AthleticFootwearExceptForChildrenAtRetail	561241	FootwearAtRetail	56124	Subclass→Class
NonAthleticFootwearAndAccessoriesExceptForInfantsAndChildrenAtRetail	561242	FootwearAtRetail	56124	Subclass→Class
FootwearAndAccessoriesForInfantsAndChildrenAtRetail	561243	FootwearAtRetail	56124	Subclass→Class
IndoorHomeFurnitureAtRetail	561311	HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Subclass→Class
OutdoorHomeFurnitureAtRetail	561312	HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Subclass→Class
HomeFurnishingsAtRetail	561313	HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Subclass→Class
HousewaresAtRetail	561314	HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Subclass→Class
HomeAppliancesAtRetail	561315	HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Subclass→Class
HomeElectronicsAtRetail	561316	HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Subclass→Class
SportingEquipmentIncludingBicyclesAtRetail	561411	SportingAndLeisureProductsExceptPublicationsAudioAndVideoRecordingsAndGameSoftwareAtRetail	56141	Subclass→Class
ToysAndGamesExceptGameSoftwareAtRetail	561412	SportingAndLeisureProductsExceptPublicationsAudioAndVideoRecordingsAndGameSoftwareAtRetail	56141	Subclass→Class
ArtsAndLeisureEquipmentAndSuppliesN.e.c.AtRetail	561415	SportingAndLeisureProductsExceptPublicationsAudioAndVideoRecordingsAndGameSoftwareAtRetail	56141	Subclass→Class
BooksAtRetail	561421	PublicationsAtRetail	56142	Subclass→Class
NewspapersMagazinesAndOtherPeriodicalsAtRetail	561422	PublicationsAtRetail	56142	Subclass→Class
OtherPublicationsN.e.c.IncludingPostersArtPrintsMapsAndGreetingCardsAtRetail	561423	PublicationsAtRetail	56142	Subclass→Class
AudioRecordingsAtRetail	561431	AudioAndVideoRecordingsAndGameSoftwareAtRetail	56143	Subclass→Class
MoviesTelevisionProgramsAndOtherVideoRecordingsAtRetail	561432	AudioAndVideoRecordingsAndGameSoftwareAtRetail	56143	Subclass→Class
GameSoftwareAtRetail	561433	AudioAndVideoRecordingsAndGameSoftwareAtRetail	56143	Subclass→Class
NewMotorVehiclesAtRetail	561511	MotorVehiclesAtRetail	56151	Subclass→Class
UsedMotorVehiclesAtRetail	561512	MotorVehiclesAtRetail	56151	Subclass→Class
NewRecreationalVehiclesAtRetail	561521	RecreationalVehiclesAtRetail	56152	Subclass→Class
UsedRecreationalVehiclesAtRetail	561522	RecreationalVehiclesAtRetail	56152	Subclass→Class
MotorVehiclePartsAccessoriesAndSuppliesAtRetail	561531	MotorVehiclePartsAccessoriesAndSuppliesAtRetail	56153	Subclass→Class
AutomotiveFuelsAtRetail	561611	AutomotiveAndHouseholdFuelsAtRetail	56161	Subclass→Class
HouseholdFuelsAtRetail	561612	AutomotiveAndHouseholdFuelsAtRetail	56161	Subclass→Class
PharmaceuticalsAtRetail	561711	HomeHealthProductsAtRetail	56171	Subclass→Class
EyewearAtRetail	561712	HomeHealthProductsAtRetail	56171	Subclass→Class
HomeHealthProductsN.e.c.AtRetail	561713	HomeHealthProductsAtRetail	56171	Subclass→Class
InfantCareProductsAtRetail	561721	InfantCarePersonalAndBeautyProductsAtRetail	56172	Subclass→Class
PersonalAndBeautyProductsAtRetail	561722	InfantCarePersonalAndBeautyProductsAtRetail	56172	Subclass→Class
HardwareAndToolsAtRetail	561811	HardwareToolsAndRenovationAndLawnAndGardenProductsAtRetail	56181	Subclass→Class
RenovationMaterialsAndSuppliesAtRetail	561812	HardwareToolsAndRenovationAndLawnAndGardenProductsAtRetail	56181	Subclass→Class
HomeLawnAndGardenEquipmentAndSuppliesAtRetail	561813	HardwareToolsAndRenovationAndLawnAndGardenProductsAtRetail	56181	Subclass→Class
PetsPetFoodAndPetSuppliesAtRetail	561911	MiscellaneousProductsAtRetail	56191	Subclass→Class
TobaccoProductsAndAccessoriesAndElectronicCigarettesAtRetail	561912	MiscellaneousProductsAtRetail	56191	Subclass→Class
HomeOfficeEquipmentAndSuppliesN.e.c.AtRetail	561913	MiscellaneousProductsAtRetail	56191	Subclass→Class
FarmEquipmentAndSuppliesAtRetail	561914	MiscellaneousProductsAtRetail	56191	Subclass→Class
EquipmentAndSuppliesN.e.c.AtRetail	561915	MiscellaneousProductsAtRetail	56191	Subclass→Class
ArtworkCollectiblesAntiquesAndUsedOrSecondHandMerchandiseExceptMotorVehiclesAndMobileHomesAtRetail	561916	MiscellaneousProductsAtRetail	56191	Subclass→Class
RetailTradeCommissions	562111	RetailTradeCommissions	56211	Subclass→Class
MaintenanceAndRepairServicesForCommercialAndIndustrialMachineryAndEquipment	571111	RepairAndMaintenanceServicesExceptForBuildingsAndTransportationEquipment	57111	Subclass→Class
MaintenanceAndRepairServicesForElectronicAndPrecisionEquipment	571112	RepairAndMaintenanceServicesExceptForBuildingsAndTransportationEquipment	57111	Subclass→Class
MaintenanceAndRepairServicesForPersonalAndHouseholdGoods	571113	RepairAndMaintenanceServicesExceptForBuildingsAndTransportationEquipment	57111	Subclass→Class
RentalAndOperatingLeasingServicesOfAutomobilesAndLightTrucksWithoutOperator	581111	RentalAndOperatingLeasingServicesOfMotorVehicles	58111	Subclass→Class
RentalAndOperatingLeasingServicesOfMotorHomesTravelTrailersAndCampers	581112	RentalAndOperatingLeasingServicesOfMotorVehicles	58111	Subclass→Class
RentalAndOperatingLeasingServicesOfHeavyTrucksTruckTrailersAndBusesWithoutOperator	581113	RentalAndOperatingLeasingServicesOfMotorVehicles	58111	Subclass→Class
RentalAndOperatingLeasingServicesOfComputerEquipment	581211	RentalAndOperatingLeasingServicesOfComputerEquipment	58121	Subclass→Class
RentalAndOperatingLeasingServicesOfOfficeFurnitureAndEquipmentExceptComputerEquipment	581221	RentalAndOperatingLeasingServicesOfOfficeFurnitureAndEquipmentExceptComputerEquipment	58122	Subclass→Class
RentalAndOperatingLeasingServicesOfAirRailAndWaterTransportationEquipmentWithoutOperator	581311	RentalAndOperatingLeasingServicesOfCommercialAndIndustrialMachineryAndEquipmentExceptOfficeEquipment	58131	Subclass→Class
RentalAndOperatingLeasingServicesOfOtherCommercialAndIndustrialMachineryAndEquipmentWithoutOperator	581312	RentalAndOperatingLeasingServicesOfCommercialAndIndustrialMachineryAndEquipmentExceptOfficeEquipment	58131	Subclass→Class
