id	code	name	description	parent
ResidentialBuildingsOfFiveOrMoreStoreys	6211111	Residential buildings of five or more storeys	Residential buildings of five or more storeys.	621111
SingleDetachedHouses	6211121	Single-detached houses	Single dwellings not attached to any other dwelling or structure (except their own garage or shed) that have open space on all sides and have no dwellings either above them or below them.	621112
SemiDetachedHouses	6211122	Semi-detached houses	Two dwellings attached side by side (or back to back) to each other, but not attached to any other dwelling or structure (except their own garage or shed), that have no dwellings either above them or below them. The two units together have open space on all sides.	621112
RowHouses	6211123	Row houses	Row houses refer to row of three or more attached, one-family dwellings, each built with similar architectural treatment, separated by vertical divisions termed 	621112
DuplexesTriplexesAndQuadruplexes	6211124	Duplexes, triplexes and quadruplexes	Duplexes, triplexes and quadruplexes.	621112
ResidentialBuildingsOfFewerThanFiveStoreysN.e.c.	6211125	Residential buildings of fewer than five storeys, n.e.c.	Residential buildings of fewer than five storeys, n.e.c.	621112
FarmBuildings	6221111	Farm buildings	Farm buildings.	622111
ManufacturingPlants	6221121	Manufacturing plants	Manufacturing plants.	622112
AirportHangars	6221132	Airport hangars	Airport hangars.	622113
DataCentres	6221133	Data centres	Data centres.	622113
OtherIndustrialDepotsAndServiceBuildings	6221139	Other industrial depots and service buildings	Other industrial depots and service buildings.	622113
MineBuildingsForOreBeneficiation	6221141	Mine buildings for ore beneficiation	Mine buildings for beneficiation treatment of minerals.	622114
MineSurfaceBuildingsExceptForOreBeneficiation	6221142	Mine surface buildings (except for ore beneficiation)	Mine surface buildings, except for ore beneficiation.	622114
CommercialOrInstitutionalFoodPreparationBuildings	6221152	Commercial or institutional food preparation buildings	Commercial or institutional food preparation buildings.	622115
OtherIndustrialSitesAndBuildingsN.e.c.	6221159	Other industrial sites and buildings, n.e.c.	Other industrial sites and buildings, n.e.c.	622115
HighRiseOfficeBuildingsNonMedical	6221212	High rise office buildings (non-medical)	High rise office buildings greater than 12 stories or 35m in height.	622121
LowRiseOfficeBuildingsNonMedical	6221213	Low rise office buildings (non-medical)	Low rise office buildings, 12 stories or 35m high or lower.	622121
GovernmentAdministrativeBuildingsStandAlone	6221214	Government administrative buildings, stand-alone	Government administrative buildings, stand-alone.	622121
ConsulateAndEmbassyBuildingsStandAlone	6221215	Consulate and embassy buildings, stand-alone	Consulate and embassy buildings, stand-alone.	622121
BankBuildingsStandAlone	6221216	Bank buildings, stand-alone	Bank buildings, stand-alone.	622121
EnclosedShoppingMallsAndCentres	6221222	Enclosed shopping malls and centres	Enclosed shopping malls and centres.	622122
StripMalls	6221223	Strip malls	Strip malls.	622122
StandAloneRetailBuildingsNonFood	6221224	Stand-alone retail buildings (non-food)	Stand-alone retail buildings (non-food).	622122
StandAloneFoodAndBeverageStoresExceptRestaurantsAndBars	6221225	Stand-alone food and beverage stores (except restaurants and bars)	Stand-alone food and beverage stores (except restaurants and bars).	622122
AnchorStoresAttachedToMallOrShoppingCentre	6221226	Anchor stores attached to mall or shopping centre	Anchor stores attached to mall or shopping centre.	622122
CommercialBays	6221227	Commercial bays	Commercial bays.	622122
ShoppingComplexesMultiStructureOutletMalls	6221228	Shopping complexes (multi structure outlet malls)	Shopping complexes (multi structure outlet malls).	622122
OtherShoppingCentresPlazasMallsAndStoresN.e.c.	6221229	Other shopping centres, plazas, malls and stores, n.e.c.	Other shopping centres, plazas, malls and stores, n.e.c.	622122
NonRefrigeratedWarehouses	6221231	Non-refrigerated warehouses	Non-refrigerated warehouses.	622123
RefrigeratedWarehousesAndColdStorageBuildings	6221232	Refrigerated warehouses and cold storage buildings	Refrigerated warehouses and cold storage buildings.	622123
CrossDockingFacilities	6221233	Cross docking facilities	Cross docking facilities.	622123
DistributionAndShippingCentres	6221234	Distribution and shipping centres	Distribution and shipping centres.	622123
HazardousMaterialHazmatWarehouses	6221235	Hazardous material (hazmat) warehouses	Hazardous material (hazmat) warehouses.	622123
PublicRentalStorageBuildings	6221236	Public rental storage buildings	Public rental storage buildings.	622123
InternetFulfillmentWarehouses	6221237	Internet fulfillment warehouses	Internet fulfillment warehouses.	622123
VehicleStorageWarehouses	6221238	Vehicle storage warehouses	Vehicle storage warehouses.	622123
OtherWarehousesN.e.c.	6221239	Other warehouses, n.e.c.	Other warehouses, n.e.c.	622123
FullServiceRestaurants	6221241	Full-service restaurants	Full-service restaurants.	622124
DriveThroughAndFastFoodRestaurants	6221242	Drive through and fast food restaurants	Drive through and fast food restaurants.	622124
Bakeries	6221243	Bakeries	Bakeries.	622124
BarsOrNightclubs	6221244	Bars or nightclubs	Bars or nightclubs.	622124
CoffeeShopsCafés	6221245	Coffee shops (cafés)	Coffee shops (cafés).	622124
FoodCourts	6221246	Food courts	Food courts.	622124
ConcessionStands	6221247	Concession stands	Concession stands.	622124
OtherRestaurantsN.e.c.	6221249	Other restaurants, n.e.c.	Other restaurants, n.e.c.	622124
Hotels	6221252	Hotels	Hotels.	622125
Motels	6221253	Motels	Motels.	622125
Lodges	6221254	Lodges	Lodges.	622125
Hostels	6221255	Hostels	Hostels.	622125
BedsAndBreakfastsByOwner	6221256	Beds and breakfasts (by owner)	Beds and breakfasts (by owner).	622125
ShortTermOvernightStaysFacilitiesExceptByOwner	6221257	Short-term overnight stays facilities (except by owner)	Short-term overnight stays facilities (except by owner).	622125
OtherShortTermOvernightStaysFacilitiesN.e.c.	6221259	Other short-term overnight stays facilities, n.e.c.	Other short-term overnight stays facilities, n.e.c.	622125
CommercialAirports	6221262	Commercial airports	Commercial airports	622126
PrivateAirports	6221263	Private airports	Private airports	622126
CargoAirports	6221264	Cargo airports	Cargo airports	622126
BusStations	6221265	Bus stations	Bus stations	622126
RailwayStations	6221266	Railway stations	Railway stations	622126
MetroSubwayStations	6221267	Metro (subway) stations	Metro (subway) stations.	622126
FerryOrCruiseTerminals	6221268	Ferry or cruise terminals	Ferry or cruise terminals.	622126
OtherTerminalsN.e.c.	6221269	Other terminals, n.e.c.	Other terminals, n.e.c.	622126
CinemasAndPerformingArtTheatres	6221271	Cinemas and performing art theatres	Cinemas and performing art theatres.	622127
ConventionCentresAndHalls	6221272	Convention centres and halls	Convention centres and halls.	622127
OtherTheatresAndHallsN.e.c.	6221273	Other theatres and halls, n.e.c.	Other theatres and halls, n.e.c.	622127
Stadiums	6221274	Stadiums	Stadiums.	622127
Arenas	6221275	Arenas	Arenas.	622127
OtherSportsAndRecreationalFacilitiesWithSpectatorCapacity	6221276	Other sports and recreational facilities with spectator capacity	Other sports and recreational facilities with spectator capacity.	622127
FitnessCentresGymsGymnasiums	6221277	Fitness centres, gyms, gymnasiums	Fitness centres, gyms, gymnasiums.	622127
IndoorPools	6221278	Indoor pools	Indoor pools.	622127
IndoorMultisportComplexesAndOtherIndoorRecreationalFacilitiesN.e.c.	6221279	Indoor multisport complexes and other indoor recreational facilities, n.e.c.	Indoor multisport complexes and other indoor recreational facilities, n.e.c.	622127
StudentResidences	6221281	Student residences	Student residences refer to buildings for which the majority of the overall useful floor area is used or intended for commercial communal dwelling units offered to students, while these buildings has shared or communal bathrooms and kitchens.	622128
ReligiousResidences	6221283	Religious residences	Religious residences.	622128
Shelters	6221284	Shelters	Shelters.	622128
HalfwayHouses	6221285	Halfway houses	Halfway houses.	622128
OrphanagesOrGroupHomes	6221286	Orphanages or group homes	Orphanages or group homes.	622128
OtherCollectiveDwellingsN.e.c.	6221289	Other collective dwellings, n.e.c.	Other collective dwellings, n.e.c.	622128
IndustrialLaboratoriesAndResearchAndDevelopmentCentres	6221291	Industrial laboratories and research and development centres	Industrial laboratories and research and development centres.	622129
PostOffices	6221292	Post offices	Post offices.	622129
CommunicationsBuildings	6221293	Communications buildings	Communications buildings.	622129
GasStationsAndElectricChargingStations	6221294	Gas stations and electric charging stations	Gas stations and electric charging stations.	622129
VehicleRepairWorkshopsAndGarages	6221295	Vehicle repair workshops and garages	Vehicle repair workshops and garages.	622129
VehicleDealershipBuildings	6221296	Vehicle dealership buildings	Vehicle dealership buildings.	622129
CarwashBuildings	6221297	Carwash buildings	Carwash buildings.	622129
OtherServiceStationsN.e.c.	6221298	Other service stations, n.e.c.	Other service stations, n.e.c.	622129
OtherCommercialBuildingsN.e.c.	6221299	Other commercial buildings, n.e.c.	Other commercial buildings, n.e.c.	622129
