url	ns	type	id	code	name	description	soc_code	education_program_id	cip_code	career_cluster_id
	graph.org.ai	SOC_EducationProgram_Mapping					19-4051	radiation-protectionhealth-physics-technician	51.0916	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5011	occupational-safety-and-health-technologytechnician	15.0701	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5011	industrial-safety-technologytechnician	15.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5011	environmental-toxicology	26.1006	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5011	environmental-health	51.2202	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5011	occupational-health-and-industrial-hygiene	51.2206	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5012	process-safety-technologytechnician	15.0705	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5012	environmental-toxicology	26.1006	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5012	radiation-protectionhealth-physics-technician	51.0916	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5012	environmental-health	51.2202	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					19-5012	occupational-health-and-industrial-hygiene	51.2206	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					27-1021	packaging-science	15.1503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					27-1021	design-and-visual-communications-general	50.0401	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					27-1021	commercial-and-advertising-art	50.0402	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					27-1021	industrial-and-product-design	50.0404	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					47-4041	hazardous-materials-management-and-waste-technologytechnician	15.0508	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-1011	electrical-and-power-transmission-installationinstaller-general	46.0301	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-1011	lineworker	46.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-1011	mechanics-and-repairers-general	47.0000	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-1011	high-performance-and-custom-engine-technicianmechanic	47.0617	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-1011	geothermal-energy-system-installation-and-repair-technologytechnician	47.0706	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-1011	operations-management-and-supervision	52.0205	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-2011	business-machine-repair	47.0102	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-2092	electricalelectronics-equipment-installation-and-repair-technologytechnician-general	47.0101	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-2094	industrial-electronics-technologytechnician	47.0105	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-2095	electrical-electronic-and-communications-engineering-technologytechnician	15.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-3042	agricultural-mechanics-and-equipmentmachine-technologytechnician	01.0205	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-3042	heavy-equipment-maintenance-technologytechnician	47.0302	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9041	industrial-mechanics-and-maintenance-technologytechnician	47.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9041	energy-systems-installation-and-repair-technologytechnician	47.0701	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9041	hydroelectric-energy-system-installation-and-repair-technologytechnician	47.0705	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9041	geothermal-energy-system-installation-and-repair-technologytechnician	47.0706	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9062	biomedical-technologytechnician	15.0401	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9063	musical-instrument-fabrication-and-repair	47.0404	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9064	watchmaking-and-jewelrymaking	47.0408	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9069	instrumentation-technologytechnician	15.0404	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9069	precision-systems-maintenance-and-repair-technologiestechnicians-other	47.0499	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9095	buildingconstruction-site-managementmanager	46.0412	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9099	mechanics-and-repairers-general	47.0000	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					49-9099	gunsmithinggunsmith	47.0402	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-1011	operations-management-and-supervision	52.0205	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-2031	engine-machinist	47.0615	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-2041	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-2041	metal-fabricator	48.0511	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-2051	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-2061	watchmaking-and-jewelrymaking	47.0408	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-2090	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-3091	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-3092	brewing-science	01.1003	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-3092	zymologyfermentation-science	01.1005	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-3093	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-3099	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4021	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4022	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4023	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4023	sheet-metal-technologysheetworking	48.0506	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4031	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4031	sheet-metal-technologysheetworking	48.0506	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4032	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4033	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4033	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4034	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4035	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4041	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4041	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4051	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4052	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4061	sheet-metal-technologysheetworking	48.0506	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4062	sheet-metal-technologysheetworking	48.0506	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4071	ironworkingironworker	48.0509	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4072	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4081	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4081	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4121	welding-engineering-technologytechnician	15.0614	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4191	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4191	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4192	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4192	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4193	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4194	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4199	machine-tool-technologymachinist	48.0501	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4199	machine-shop-technologyassistant	48.0503	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-4199	precision-metal-working-other	48.0599	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	graphic-communications-general	10.0301	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	printing-management	10.0302	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	prepressdesktop-publishing-and-digital-imaging-design	10.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	graphic-and-printing-equipment-operator-general-production	10.0305	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	platemakerimager	10.0306	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	printing-press-operator	10.0307	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	computer-typography-and-composition-equipment-operator	10.0308	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5111	graphic-communications-other	10.0399	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5112	printing-management	10.0302	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5112	graphic-and-printing-equipment-operator-general-production	10.0305	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5112	printing-press-operator	10.0307	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5112	graphic-communications-other	10.0399	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-5113	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6011	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6021	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6031	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6041	shoe-boot-and-leather-repair	48.0304	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6042	shoe-boot-and-leather-repair	48.0304	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6061	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6062	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6063	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6064	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6091	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6092	apparel-and-textile-manufacture	19.0902	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6093	upholsteryupholsterer	48.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-6099	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7011	cabinetmaking-and-millwork	48.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7021	furniture-design-and-manufacturing	48.0702	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7031	cabinetmaking-and-millwork	48.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7031	wooden-boatbuilding-technologytechnician	48.0704	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7032	cabinetmaking-and-millwork	48.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7041	cabinetmaking-and-millwork	48.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7042	woodworking-general	48.0701	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7042	cabinetmaking-and-millwork	48.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7099	woodworking-general	48.0701	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7099	furniture-design-and-manufacturing	48.0702	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7099	cabinetmaking-and-millwork	48.0703	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7099	wooden-boatbuilding-technologytechnician	48.0704	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-7099	woodworking-other	48.0799	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-8021	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-8091	chemical-technologytechnician	41.0301	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-8091	chemical-process-technology	41.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9011	chemical-technologytechnician	41.0301	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9011	chemical-process-technology	41.0303	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9012	brewing-science	01.1003	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9012	viticulture-and-enology	01.1004	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9012	zymologyfermentation-science	01.1005	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9021	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9022	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9023	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9031	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9032	no-match	99.9999	advanced-manufacturing
	graph.org.ai	SOC_EducationProgram_Mapping					51-9041	no-match	99.9999	advanced-manufacturing
